iata_code,type,name,lat,lon,elevation_ft,iso_region,municipality,icao_code,home_link,wikipedia_link
EGE,medium_airport,Eagle County Regional Airport,39.64260101,-106.9179993,6548.0,US-CO,Eagle,KEGE,http://www.eaglecounty.us/airport/,http://en.wikipedia.org/wiki/Eagle_County_Regional_Airport
EGI,medium_airport,Duke Field,30.65040016,-86.52290344,191.0,US-FL,Crestview,KEGI,http://www.919sow.afrc.af.mil/,http://en.wikipedia.org/wiki/Duke_Field
EKA,medium_airport,Murray Field,40.8033981323,-124.112998962,7.0,US-CA,Eureka,KEKA,,http://en.wikipedia.org/wiki/Murray_Field
EKN,medium_airport,Elkins-Randolph Co-Jennings Randolph Field,38.88940048,-79.85710144,1987.0,US-WV,Elkins,KEKN,http://www.elkinsairport.com/,
EKO,medium_airport,Elko Regional Airport,40.82490158081055,-115.79199981689452,5140.0,US-NV,Elko,KEKO,,http://en.wikipedia.org/wiki/Elko_Regional_Airport
ELD,medium_airport,South Arkansas Regional At Goodwin Field,33.22100067138672,-92.81330108642578,277.0,US-AR,El Dorado,KELD,,http://en.wikipedia.org/wiki/South_Arkansas_Regional_Airport_at_Goodwin_Field
ELM,medium_airport,Elmira Corning Regional Airport,42.1599006652832,-76.8916015625,954.0,US-NY,Elmira/Corning,KELM,,http://en.wikipedia.org/wiki/Elmira-Corning_Regional_Airport
LYU,medium_airport,Ely Municipal Airport,47.82450104,-91.83070374,1456.0,US-MN,Ely,KELO,http://www.ely.mn.us/index.asp?Type=B_BASIC&SEC=%7B936B252D-C48B-42BD-B996-37F320A6CFF7%7D,http://en.wikipedia.org/wiki/Ely_Municipal_Airport
ELP,medium_airport,El Paso International Airport,31.80719948,-106.37799840000002,3959.0,US-TX,El Paso,KELP,,http://en.wikipedia.org/wiki/El_Paso_International_Airport
ELY,medium_airport,Ely Airport Yelland Field,39.29970169,-114.84200290000001,6259.0,US-NV,Ely,KELY,,http://en.wikipedia.org/wiki/Ely_Airport
ENV,medium_airport,Wendover Airport,40.7187004089,-114.03099823,4237.0,US-UT,Wendover,KENV,,http://en.wikipedia.org/wiki/Wendover_Airport
ENW,medium_airport,Kenosha Regional Airport,42.59569931,-87.92780304,742.0,US-WI,Kenosha,KENW,http://www.kenosha.org/departments/airport/,http://en.wikipedia.org/wiki/Kenosha_Regional_Airport
ESF,medium_airport,Esler Regional Airport,31.3948993683,-92.29579925540001,112.0,US-LA,Alexandria,KESF,http://www.alexandria-louisiana.com/esler-field-louisiana.htm,http://en.wikipedia.org/wiki/Esler_Airfield
EUG,medium_airport,Mahlon Sweet Field,44.12459945678711,-123.21199798583984,374.0,US-OR,Eugene,KEUG,,http://en.wikipedia.org/wiki/Eugene_Airport
EVV,medium_airport,Evansville Regional Airport,38.0369987488,-87.53240203860001,418.0,US-IN,Evansville,KEVV,,http://en.wikipedia.org/wiki/Evansville_Regional_Airport
EVW,medium_airport,Evanston-Uinta County Airport-Burns Field,41.27479935,-111.0350037,7143.0,US-WY,Evanston,KEVW,,
EWB,medium_airport,New Bedford Regional Airport,41.67610168457031,-70.95690155029297,80.0,US-MA,New Bedford,KEWB,,http://en.wikipedia.org/wiki/New_Bedford_Regional_Airport
EWN,medium_airport,Coastal Carolina Regional Airport,35.0730018616,-77.04290008539998,18.0,US-NC,New Bern,KEWN,,http://en.wikipedia.org/wiki/Craven_County_Regional_Airport
EYW,medium_airport,Key West International Airport,24.556100845336914,-81.75959777832031,3.0,US-FL,Key West,KEYW,,http://en.wikipedia.org/wiki/Key_West_International_Airport
FAF,medium_airport,Felker Army Air Field,37.1324996948,-76.60880279540002,12.0,US-VA,Fort Eustis,KFAF,,
FAR,medium_airport,Hector International Airport,46.92070007324219,-96.81580352783205,902.0,US-ND,Fargo,KFAR,http://www.fargoairport.com/,http://en.wikipedia.org/wiki/Hector_International_Airport
FAT,medium_airport,Fresno Yosemite International Airport,36.77619934082031,-119.71800231933594,336.0,US-CA,Fresno,KFAT,,http://en.wikipedia.org/wiki/Fresno_Yosemite_International_Airport
FAY,medium_airport,Fayetteville Regional Grannis Field,34.991199493408196,-78.88030242919922,189.0,US-NC,Fayetteville,KFAY,,http://en.wikipedia.org/wiki/Fayetteville_Regional_Airport
FBG,medium_airport,Simmons Army Air Field,35.13180161,-78.93669891,244.0,US-NC,Fort Bragg,KFBG,,http://en.wikipedia.org/wiki/Simmons_Army_Airfield
FCS,medium_airport,Butts AAF (Fort Carson) Air Field,38.67839813,-104.75700379999999,5838.0,US-CO,Fort Carson,KFCS,,
FDY,medium_airport,Findlay Airport,41.013500213600004,-83.66870117190001,813.0,US-OH,Findlay,KFDY,http://www.ci.findlay.oh.us/?id=56,http://en.wikipedia.org/wiki/Findlay_Airport
FHU,medium_airport,Sierra Vista Municipal Libby Army Air Field,31.58849906921387,-110.34400177001952,4719.0,US-AZ,Fort Huachuca Sierra Vista,KFHU,,http://en.wikipedia.org/wiki/Sierra_Vista_Municipal_Airport
FKL,medium_airport,Venango Regional Airport,41.3778991699,-79.8603973389,1540.0,US-PA,Franklin,KFKL,,http://en.wikipedia.org/wiki/Venango_Regional_Airport
FLG,medium_airport,Flagstaff Pulliam Airport,35.13850021,-111.6709976,7014.0,US-AZ,Flagstaff,KFLG,,http://en.wikipedia.org/wiki/Flagstaff_Pulliam_Airport
FLO,medium_airport,Florence Regional Airport,34.18539810180664,-79.7238998413086,146.0,US-SC,Florence,KFLO,,http://en.wikipedia.org/wiki/Florence_Regional_Airport
FME,medium_airport,Tipton Airport,39.08539962769999,-76.7593994141,150.0,US-MD,Fort Meade(Odenton),KFME,http://tiptonairport.org/,http://en.wikipedia.org/wiki/Tipton_Airport
FMN,medium_airport,Four Corners Regional Airport,36.7411994934,-108.230003357,5506.0,US-NM,Farmington,KFMN,,http://en.wikipedia.org/wiki/Four_Corners_Regional_Airport
FMY,medium_airport,Page Field,26.58659935,-81.86329650879998,17.0,US-FL,Fort Myers,KFMY,http://www.flylcpa.com/aboutfmy,http://en.wikipedia.org/wiki/Page_Field
FNT,medium_airport,Bishop International Airport,42.96540069580078,-83.74359893798828,782.0,US-MI,Flint,KFNT,,http://en.wikipedia.org/wiki/Bishop_International_Airport
FOD,medium_airport,Fort Dodge Regional Airport,42.55149841,-94.19259644,1156.0,US-IA,Fort Dodge,KFOD,,http://en.wikipedia.org/wiki/Fort_Dodge_Regional_Airport
FOE,medium_airport,Topeka Regional Airport - Forbes Field,38.9509010315,-95.6635971069,1078.0,US-KS,Topeka,KFOE,,http://en.wikipedia.org/wiki/Forbes_Field_(Kansas)
FPR,medium_airport,St Lucie County International Airport,27.49510002,-80.36830139,24.0,US-FL,Fort Pierce,KFPR,,http://en.wikipedia.org/wiki/St._Lucie_County_International_Airport
FRG,medium_airport,Republic Airport,40.7288017273,-73.41339874270001,82.0,US-NY,Farmingdale,KFRG,http://www.republicairport.net/,http://en.wikipedia.org/wiki/Republic_Airport
FRI,medium_airport,Marshall Army Air Field,39.05530167,-96.76450348,1065.0,US-KS,Fort Riley(Junction City),KFRI,,http://en.wikipedia.org/wiki/Marshall_Army_Airfield
FSD,medium_airport,Joe Foss Field Airport,43.5820007324,-96.741897583,1429.0,US-SD,Sioux Falls,KFSD,http://www.sfairport.com/,http://en.wikipedia.org/wiki/Sioux_Falls_Regional_Airport
FSI,medium_airport,Henry Post Army Air Field (Fort Sill),34.64979935,-98.40219879,1189.0,US-OK,Fort Sill,KFSI,http://sill-www.army.mil/History/Airfield/henrypost.htm,http://en.wikipedia.org/wiki/Henry_Post_Army_Airfield
FST,medium_airport,Fort Stockton Pecos County Airport,30.9157009125,-102.916000366,3011.0,US-TX,Fort Stockton,KFST,,http://en.wikipedia.org/wiki/Fort_Stockton%E2%80%93Pecos_County_Airport
FTK,medium_airport,Godman Army Air Field,37.9071006775,-85.9720993042,756.0,US-KY,Fort Knox,KFTK,,http://en.wikipedia.org/wiki/Godman_Army_Airfield
FTY,medium_airport,Fulton County Airport Brown Field,33.7790985107,-84.5214004517,841.0,US-GA,Atlanta,KFTY,http://www.fultoncountyga.gov/component/content/article/223-general-services/2098-fulton-county-airport-brown-field,http://en.wikipedia.org/wiki/Fulton_County_Airport_(Georgia)
FXE,medium_airport,Fort Lauderdale Executive Airport,26.1972999573,-80.1707000732,13.0,US-FL,Fort Lauderdale,KFXE,http://www.fortlauderdale.gov/fxE/index.htm,http://en.wikipedia.org/wiki/Fort_Lauderdale_Executive_Airport
FYV,medium_airport,Drake Field,36.00510025024414,-94.17009735107422,1251.0,US-AR,Fayetteville,KFYV,,http://en.wikipedia.org/wiki/Drake_Field
GCC,medium_airport,Gillette Campbell County Airport,44.3488998413,-105.539001465,4365.0,US-WY,Gillette,KGCC,http://www.iflygillette.com/,http://en.wikipedia.org/wiki/Gillette%E2%80%93Campbell_County_Airport
GCK,medium_airport,Garden City Regional Airport,37.9275016785,-100.72399902299999,2891.0,US-KS,Garden City,KGCK,,http://en.wikipedia.org/wiki/Garden_City_Regional_Airport
GCN,medium_airport,Grand Canyon National Park Airport,35.95240020751953,-112.14700317382812,6609.0,US-AZ,Grand Canyon,KGCN,http://www.azdot.gov/aviation/airports/airports_list.asp?FAA=GCN,http://en.wikipedia.org/wiki/Grand_Canyon_National_Park_Airport
GDV,medium_airport,Dawson Community Airport,47.13869858,-104.8069992,2458.0,US-MT,Glendive,KGDV,,
GFK,medium_airport,Grand Forks International Airport,47.949298999999996,-97.176102,845.0,US-ND,Grand Forks,KGFK,http://www.gfkairport.com/,http://en.wikipedia.org/wiki/Grand_Forks_International_Airport
GFL,medium_airport,Floyd Bennett Memorial Airport,43.3412017822,-73.6102981567,328.0,US-NY,Glens Falls,KGFL,http://www.warrencountydpw.com/airport_07/,http://en.wikipedia.org/wiki/Floyd_Bennett_Memorial_Airport
GGG,medium_airport,East Texas Regional Airport,32.38399887084961,-94.71150207519531,365.0,US-TX,Longview,KGGG,,http://en.wikipedia.org/wiki/East_Texas_Regional_Airport
GGW,medium_airport,Wokal Field Glasgow International Airport,48.212502,-106.614998,2296.0,US-MT,Glasgow,KGGW,http://www.glasgowmtairport.com/,http://en.wikipedia.org/wiki/Glasgow_Airport_(US)
GJT,medium_airport,Grand Junction Regional Airport,39.1223983765,-108.527000427,4858.0,US-CO,Grand Junction,KGJT,http://www.gjairport.com/,http://en.wikipedia.org/wiki/Grand_Junction_Regional_Airport
GLD,medium_airport,Renner Field-Goodland Municipal Airport,39.37060165,-101.6989975,3656.0,US-KS,Goodland,KGLD,,http://en.wikipedia.org/wiki/Goodland_Municipal_Airport
GLH,medium_airport,Mid Delta Regional Airport,33.482898712158196,-90.98560333251952,131.0,US-MS,Greenville,KGLH,,
GLS,medium_airport,Scholes International At Galveston Airport,29.265300750732425,-94.8603973388672,6.0,US-TX,Galveston,KGLS,,
GMU,medium_airport,Greenville Downtown Airport,34.847900390599996,-82.34999847410002,1048.0,US-SC,Greenville,KGMU,http://www.greenvilledowntownairport.com/,http://en.wikipedia.org/wiki/Greenville_Downtown_Airport
GNV,medium_airport,Gainesville Regional Airport,29.6900997162,-82.27179718020001,152.0,US-FL,Gainesville,KGNV,,http://en.wikipedia.org/wiki/Gainesville_Regional_Airport
GON,medium_airport,Groton New London Airport,41.3301010131836,-72.04509735107422,9.0,US-CT,Groton (New London),KGON,,http://en.wikipedia.org/wiki/Groton-New_London_Airport
FCA,medium_airport,Glacier Park International Airport,48.31050109863281,-114.25599670410156,2977.0,US-MT,Kalispell,KGPI,http://www.iflyglacier.com/,http://en.wikipedia.org/wiki/Glacier_Park_International_Airport
GRF,medium_airport,Gray Army Air Field,47.07920074,-122.5810013,300.0,US-WA,Fort Lewis/Tacoma,KGRF,,http://en.wikipedia.org/wiki/Gray_Army_Airfield
GRI,medium_airport,Central Nebraska Regional Airport,40.96749877929688,-98.30960083007812,1847.0,US-NE,Grand Island,KGRI,,http://en.wikipedia.org/wiki/Central_Nebraska_Regional_Airport
GRK,medium_airport,Robert Gray  Army Air Field Airport,31.067199706999997,-97.8289031982,1015.0,US-TX,Fort Hood/Killeen,KGRK,,http://en.wikipedia.org/wiki/Killeen-Fort_Hood_Regional_Airport
GRR,medium_airport,Gerald R. Ford International Airport,42.88079834,-85.52279663,794.0,US-MI,Grand Rapids,KGRR,,http://en.wikipedia.org/wiki/Gerald_R._Ford_International_Airport
GTF,medium_airport,Great Falls International Airport,47.48199844,-111.3710022,3680.0,US-MT,Great Falls,KGTF,,http://en.wikipedia.org/wiki/Great_Falls_International_Airport
GTR,medium_airport,Golden Triangle Regional Airport,33.450298309299995,-88.59140014649999,264.0,US-MS,Columbus/W Point/Starkville,KGTR,,
GUP,medium_airport,Gallup Municipal Airport,35.511100769,-108.789001465,6472.0,US-NM,Gallup,KGUP,,http://en.wikipedia.org/wiki/Gallup_Municipal_Airport
GUY,medium_airport,Guymon Municipal Airport,36.6851005554,-101.508003235,3123.0,US-OK,Guymon,KGUY,http://www.guymonok.org/index.aspx?NID=179,http://en.wikipedia.org/wiki/Guymon_Municipal_Airport
GWO,medium_airport,Greenwood–Leflore Airport,33.4943008423,-90.08470153809999,162.0,US-MS,Greenwood,KGWO,http://greenwoodms.com/index.aspx?nid=113,http://en.wikipedia.org/wiki/Greenwood%E2%80%93Leflore_Airport
GYY,medium_airport,Gary Chicago International Airport,41.61629867553711,-87.41280364990234,591.0,US-IN,Gary,KGYY,,http://en.wikipedia.org/wiki/Gary/Chicago_International_Airport
HBG,medium_airport,Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,151.0,US-MS,Hattiesburg,KHBG,,https://en.wikipedia.org/wiki/Hattiesburg_Bobby_L._Chain_Municipal_Airport
HBR,medium_airport,Hobart Regional Airport,34.991316999999995,-99.05131300000001,1563.0,US-OK,Hobart,KHBR,,https://en.wikipedia.org/wiki/Hobart_Regional_Airport
HFD,medium_airport,Hartford Brainard Airport,41.736698150635,-72.64939880371101,18.0,US-CT,Hartford,KHFD,,http://en.wikipedia.org/wiki/Hartford-Brainard_Airport
HGR,medium_airport,Hagerstown Regional Richard A Henson Field,39.707901,-77.72949982,703.0,US-MD,Hagerstown,KHGR,,http://en.wikipedia.org/wiki/Hagerstown_Regional_Airport
HHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66.0,US-CA,Hawthorne,KHHR,,http://en.wikipedia.org/wiki/Hawthorne_Municipal_Airport_(California)
HIF,medium_airport,Hill Air Force Base,41.12403,-111.97308600000001,4789.0,US-UT,Ogden,KHIF,http://www.hill.af.mil/,https://en.wikipedia.org/wiki/Hill_Air_Force_Base
HIO,medium_airport,Portland Hillsboro Airport,45.540401,-122.949997,208.0,US-OR,Portland,KHIO,http://www.flypdx.com/Airports/Hillsboro/,https://en.wikipedia.org/wiki/Hillsboro_Airport
HKY,medium_airport,Hickory Regional Airport,35.74110031,-81.38950348,1190.0,US-NC,Hickory,KHKY,,http://en.wikipedia.org/wiki/Hickory_Regional_Airport
HLG,medium_airport,Wheeling Ohio County Airport,40.1749992371,-80.6463012695,1195.0,US-WV,Wheeling,KHLG,,http://en.wikipedia.org/wiki/Wheeling_Ohio_County_Airport
HLN,medium_airport,Helena Regional Airport,46.6068000793457,-111.98300170898438,3877.0,US-MT,Helena,KHLN,,http://en.wikipedia.org/wiki/Helena_Regional_Airport
HLR,medium_airport,Hood Army Air Field,31.1387004852,-97.7145004272,924.0,US-TX,Fort Hood(Killeen),KHLR,,http://en.wikipedia.org/wiki/Hood_Army_Airfield
HOB,medium_airport,Lea County Regional Airport,32.6875,-103.21700290000001,3661.0,US-NM,Hobbs,KHOB,,http://en.wikipedia.org/wiki/Lea_County_Regional_Airport
HON,medium_airport,Huron Regional Airport,44.38520050048828,-98.22850036621094,1289.0,US-SD,Huron,KHON,,http://en.wikipedia.org/wiki/Huron_Regional_Airport
HOP,medium_airport,Campbell AAF (Fort Campbell) Air Field,36.668598175,-87.49620056150002,573.0,US-KY,Fort Campbell/Hopkinsville,KHOP,,http://en.wikipedia.org/wiki/Campbell_Army_Airfield
HOT,medium_airport,Memorial Field,34.47800064086914,-93.09619903564452,540.0,US-AR,Hot Springs,KHOT,,http://en.wikipedia.org/wiki/Hot_Springs_Memorial_Field_Airport
HPN,medium_airport,Westchester County Airport,41.06700134277344,-73.70760345458984,439.0,US-NY,White Plains,KHPN,,http://en.wikipedia.org/wiki/Westchester_County_Airport
HQM,medium_airport,Bowerman Airport,46.9711990356,-123.93699646,18.0,US-WA,Hoquiam,KHQM,http://www.portofgraysharbor.com/airport/airport.php,http://en.wikipedia.org/wiki/Bowerman_Airport
HRL,medium_airport,Valley International Airport,26.228500366210934,-97.65440368652344,36.0,US-TX,Harlingen,KHRL,,http://en.wikipedia.org/wiki/Valley_International_Airport
HRO,medium_airport,Boone County Airport,36.26150131225586,-93.15470123291016,1365.0,US-AR,Harrison,KHRO,,http://en.wikipedia.org/wiki/Boone_County_Airport
HST,medium_airport,Homestead ARB Airport,25.48859978,-80.38359833,5.0,US-FL,Homestead,KHST,http://www.homestead.afrc.af.mil/,http://en.wikipedia.org/wiki/Homestead_Air_Reserve_Base
HUA,medium_airport,Redstone Army Air Field,34.67869949,-86.68479919,684.0,US-AL,Redstone Arsnl Huntsville,KHUA,,http://en.wikipedia.org/wiki/Redstone_Army_Airfield
HUF,medium_airport,Terre Haute International Hulman Field,39.45149993896485,-87.30760192871094,589.0,US-IN,Terre Haute,KHUF,,http://en.wikipedia.org/wiki/Terre_Haute_International_Airport
HUL,medium_airport,Houlton International Airport,46.123100280799996,-67.79209899899999,489.0,US-ME,Houlton,KHUL,,http://en.wikipedia.org/wiki/Houlton_International_Airport
HUT,medium_airport,Hutchinson Municipal Airport,38.0654983521,-97.86060333250002,1543.0,US-KS,Hutchinson,KHUT,http://www.hutchgov.com/department/?fDD=20-0,http://en.wikipedia.org/wiki/Hutchinson_Municipal_Airport_(Kansas)
HVN,medium_airport,Tweed New Haven Airport,41.26369858,-72.88680267,12.0,US-CT,New Haven,KHVN,,http://en.wikipedia.org/wiki/Tweed_New_Haven_Regional_Airport
HVR,medium_airport,Havre City County Airport,48.54299927,-109.762001,2591.0,US-MT,Havre,KHVR,,
HYA,medium_airport,Barnstable Municipal Boardman Polando Field,41.66930008,-70.28040314,54.0,US-MA,Hyannis,KHYA,,http://en.wikipedia.org/wiki/Barnstable_Municipal_Airport
HYR,medium_airport,Sawyer County Airport,46.02519989010001,-91.44429779050002,1216.0,US-WI,Hayward,KHYR,http://sawyercountygov.org/Departments/Airport/tabid/93/Default.aspx,http://en.wikipedia.org/wiki/Sawyer_County_Airport
HYS,medium_airport,Hays Regional Airport,38.84220123,-99.27320099,1999.0,US-KS,Hays,KHYS,,http://en.wikipedia.org/wiki/Hays_Regional_Airport
IAB,medium_airport,Mc Connell Air Force Base,37.62189865,-97.26820374,1371.0,US-KS,Wichita,KIAB,http://public.mcconnell.amc.af.mil/,http://en.wikipedia.org/wiki/McConnell_Air_Force_Base
IAG,medium_airport,Niagara Falls International Airport,43.1072998046875,-78.94619750976562,589.0,US-NY,Niagara Falls,KIAG,,http://en.wikipedia.org/wiki/Niagara_Falls_International_Airport
IDA,medium_airport,Idaho Falls Regional Airport,43.514599,-112.070999,4744.0,US-ID,Idaho Falls,KIDA,,http://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport
IKK,medium_airport,Greater Kankakee Airport,41.07139968869999,-87.84629821780001,630.0,US-IL,Kankakee,KIKK,http://kvaa.com/,http://en.wikipedia.org/wiki/Greater_Kankakee_Airport
ILG,medium_airport,New Castle Airport,39.67869949,-75.60649872,80.0,US-DE,Wilmington,KILG,,http://en.wikipedia.org/wiki/New_Castle_Airport
ILM,medium_airport,Wilmington International Airport,34.27059936523437,-77.90260314941406,32.0,US-NC,Wilmington,KILM,,http://en.wikipedia.org/wiki/Wilmington_International_Airport
ILN,medium_airport,Wilmington Airpark,39.427898407,-83.79209899899999,1077.0,US-OH,Wilmington,KILN,http://www.wilmingtonairpark.com/,http://en.wikipedia.org/wiki/Airborne_Airpark
INK,medium_airport,Winkler County Airport,31.779600143400003,-103.20099639899999,2822.0,US-TX,Wink,KINK,http://www.co.winkler.tx.us/default.aspx?Winkler_County/County.Airport,http://en.wikipedia.org/wiki/Winkler_County_Airport
INL,medium_airport,Falls International Airport,48.566200256347656,-93.4030990600586,1185.0,US-MN,International Falls,KINL,,http://en.wikipedia.org/wiki/Falls_International_Airport
INT,medium_airport,Smith Reynolds Airport,36.13370132446289,-80.22200012207031,969.0,US-NC,Winston Salem,KINT,,http://en.wikipedia.org/wiki/Smith_Reynolds_Airport
INW,medium_airport,Winslow Lindbergh Regional Airport,35.021900177,-110.722999573,4941.0,US-AZ,Winslow,KINW,,http://en.wikipedia.org/wiki/Winslow-Lindbergh_Regional_Airport
IPL,medium_airport,Imperial County Airport,32.834201812699995,-115.57900238,-54.0,US-CA,Imperial,KIPL,,http://en.wikipedia.org/wiki/Imperial_County_Airport
IPT,medium_airport,Williamsport Regional Airport,41.241798400878906,-76.92109680175781,529.0,US-PA,Williamsport,KIPT,,http://en.wikipedia.org/wiki/Williamsport_Regional_Airport
IRK,medium_airport,Kirksville Regional Airport,40.09349822998047,-92.5448989868164,966.0,US-MO,Kirksville,KIRK,,http://en.wikipedia.org/wiki/Kirksville_Regional_Airport
ISM,medium_airport,Kissimmee Gateway Airport,28.289800643899998,-81.43710327149999,82.0,US-FL,Orlando,KISM,http://www.kissimmee.org/index.aspx?page=111,http://en.wikipedia.org/wiki/Kissimmee_Gateway_Airport
ISN,medium_airport,Sloulin Field International Airport,48.177898407,-103.64199829100001,1982.0,US-ND,Williston,KISN,,
ISO,medium_airport,Kinston Regional Jetport At Stallings Field,35.331401825,-77.60880279540002,93.0,US-NC,Kinston,KISO,http://www.jetkinston.com/,http://en.wikipedia.org/wiki/Kinston_Regional_Jetport
ISP,medium_airport,Long Island Mac Arthur Airport,40.79520035,-73.10019684,99.0,US-NY,Islip,KISP,,http://en.wikipedia.org/wiki/Long_Island_MacArthur_Airport
ITH,medium_airport,Ithaca Tompkins Regional Airport,42.49100112915039,-76.4583969116211,1099.0,US-NY,Ithaca,KITH,,http://en.wikipedia.org/wiki/Ithaca_Tompkins_Regional_Airport
AZA,medium_airport,Phoenix-Mesa-Gateway Airport,33.30780029,-111.65499879999999,1382.0,US-AZ,Phoenix,KIWA,http://www.flywga.org/,http://en.wikipedia.org/wiki/Williams_Gateway_Airport
JAC,medium_airport,Jackson Hole Airport,43.6072998046875,-110.73799896240234,6451.0,US-WY,Jackson,KJAC,,http://en.wikipedia.org/wiki/Jackson_Hole_Airport
JBR,medium_airport,Jonesboro Municipal Airport,35.83169937133789,-90.64640045166016,262.0,US-AR,Jonesboro,KJBR,,http://en.wikipedia.org/wiki/Jonesboro_Municipal_Airport
JCT,medium_airport,Kimble County Airport,30.5112991333,-99.76349639889999,1749.0,US-TX,Junction,KJCT,,
JHW,medium_airport,Chautauqua County-Jamestown Airport,42.15340042,-79.25800323,1723.0,US-NY,Jamestown,KJHW,,http://en.wikipedia.org/wiki/Chautauqua_County-Jamestown_Airport
JMS,medium_airport,Jamestown Regional Airport,46.92969894,-98.67819977,1500.0,US-ND,Jamestown,KJMS,,http://en.wikipedia.org/wiki/Jamestown_Regional_Airport
JST,medium_airport,John Murtha Johnstown Cambria County Airport,40.31610107421875,-78.83390045166016,2284.0,US-PA,Johnstown,KJST,,http://en.wikipedia.org/wiki/Johnstown-Cambria_County_Airport
JXN,medium_airport,Jackson County Reynolds Field,42.2597999573,-84.45939636230001,1001.0,US-MI,Jackson,KJXN,http://www.co.jackson.mi.us/airport/,http://en.wikipedia.org/wiki/Jackson_County_Airport_(Michigan)
KLS,medium_airport,Southwest Washington Regional Airport,46.11800003049999,-122.898002625,20.0,US-WA,Kelso,KKLS,http://www.kelso.gov/Departments%20%2526%20Services/Airport,http://en.wikipedia.org/wiki/Southwest_Washington_Regional_Airport
LAF,medium_airport,Purdue University Airport,40.41230010986328,-86.93689727783203,606.0,US-IN,Lafayette,KLAF,,http://en.wikipedia.org/wiki/Purdue_University_Airport
LAL,medium_airport,Lakeland Linder Regional Airport,27.988899230999998,-82.0186004639,142.0,US-FL,Lakeland,KLAL,,http://en.wikipedia.org/wiki/Lakeland_Linder_Regional_Airport
LAN,medium_airport,Capital City Airport,42.77870178222656,-84.58740234375,861.0,US-MI,Lansing,KLAN,,http://en.wikipedia.org/wiki/Lansing_Capital_City_Airport
LAR,medium_airport,Laramie Regional Airport,41.31209945678711,-105.6750030517578,7284.0,US-WY,Laramie,KLAR,,http://en.wikipedia.org/wiki/Laramie_Regional_Airport
LAW,medium_airport,Lawton Fort Sill Regional Airport,34.5676994324,-98.4166030884,1110.0,US-OK,Lawton,KLAW,,http://en.wikipedia.org/wiki/Lawton-Fort_Sill_Regional_Airport
LBE,medium_airport,Arnold Palmer Regional Airport,40.27590179,-79.40480042,1199.0,US-PA,Latrobe,KLBE,,http://en.wikipedia.org/wiki/Arnold_Palmer_Regional_Airport
LBF,medium_airport,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,2777.0,US-NE,North Platte,KLBF,,http://en.wikipedia.org/wiki/North_Platte_Regional_Airport
LBL,medium_airport,Liberal Mid-America Regional Airport,37.04420089999999,-100.95999909999999,2885.0,US-KS,Liberal,KLBL,,http://en.wikipedia.org/wiki/Liberal_Municipal_Airport
LBT,medium_airport,Lumberton Regional Airport,34.609901428200004,-79.05940246579998,126.0,US-NC,Lumberton,KLBT,http://www.lumbertonmunicipalairport.com/default.htm,http://en.wikipedia.org/wiki/Lumberton_Municipal_Airport
LJN,medium_airport,Texas Gulf Coast Regional Airport,29.108600616500002,-95.46209716799999,25.0,US-TX,Angleton/Lake Jackson,KLBX,http://www.flylbx.org/,http://en.wikipedia.org/wiki/Texas_Gulf_Coast_Regional_Airport
LCH,medium_airport,Lake Charles Regional Airport,30.12610054016113,-93.22329711914062,15.0,US-LA,Lake Charles,KLCH,,http://en.wikipedia.org/wiki/Lake_Charles_Regional_Airport
LEB,medium_airport,Lebanon Municipal Airport,43.626098632799994,-72.30419921880002,603.0,US-NH,Lebanon,KLEB,http://flyleb.com/,http://en.wikipedia.org/wiki/Lebanon_Municipal_Airport_(New_Hampshire)
LEE,medium_airport,Leesburg International Airport,28.82309914,-81.80870056,76.0,US-FL,Leesburg,KLEE,http://www.leesburgflorida.gov/index.aspx?page=45,http://en.wikipedia.org/wiki/Leesburg_International_Airport
LFK,medium_airport,Angelina County Airport,31.2339992523,-94.75,296.0,US-TX,Lufkin,KLFK,http://www.angelinacounty.net/departments/airport,http://en.wikipedia.org/wiki/Angelina_County_Airport
LGB,medium_airport,Long Beach /Daugherty Field/ Airport,33.81769943,-118.15200039999999,60.0,US-CA,Long Beach,KLGB,http://www.lgb.org/,http://en.wikipedia.org/wiki/Long_Beach_Airport
LGU,medium_airport,Logan-Cache Airport,41.7911987305,-111.851997375,4457.0,US-UT,Logan,KLGU,http://logan-cacheairport.org/,http://en.wikipedia.org/wiki/Logan-Cache_Airport
LMT,medium_airport,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,4095.0,US-OR,Klamath Falls,KLMT,,http://en.wikipedia.org/wiki/Klamath_Falls_Airport
LND,medium_airport,Hunt Field,42.8152008057,-108.730003357,5586.0,US-WY,Lander,KLND,,
LNK,medium_airport,Lincoln Airport,40.85100173950195,-96.75920104980469,1219.0,US-NE,Lincoln,KLNK,http://www.lincolnairport.com/,http://en.wikipedia.org/wiki/Lincoln_Airport_%28Nebraska%29
LNS,medium_airport,Lancaster Airport,40.12170028686523,-76.29609680175781,403.0,US-PA,Lancaster,KLNS,,http://en.wikipedia.org/wiki/Lancaster_Airport_(Pennsylvania)
