iata_code,type,name,lat,lon,elevation_ft,iso_region,municipality,icao_code,home_link,wikipedia_link
ASL,small_airport,Harrison County Airport,32.5205001831,-94.30780029299999,357.0,US-TX,Marshall,KASL,,http://en.wikipedia.org/wiki/Harrison_County_Airport_(Texas)
ASN,small_airport,Talladega Municipal Airport,33.569900512699995,-86.05090332030001,529.0,US-AL,Talladega,KASN,,http://en.wikipedia.org/wiki/Talladega_Municipal_Airport
ASX,small_airport,John F Kennedy Memorial Airport,46.54850006,-90.91899872,827.0,US-WI,Ashland,KASX,,http://en.wikipedia.org/wiki/John_F._Kennedy_Memorial_Airport
ASY,small_airport,Ashley Municipal Airport,46.0238990784,-99.3526000977,2032.0,US-ND,Ashley,KASY,,http://en.wikipedia.org/wiki/Ashley_Municipal_Airport
ATS,small_airport,Artesia Municipal Airport,32.8525009155,-104.46800231899999,3541.0,US-NM,Artesia,KATS,,http://en.wikipedia.org/wiki/Artesia_Municipal_Airport
ATW,small_airport,Appleton International Airport,44.258098602299995,-88.51909637450001,918.0,US-WI,Appleton,KATW,http://atwairport.com/,http://en.wikipedia.org/wiki/Outagamie_County_Regional_Airport
AUM,small_airport,Austin Municipal Airport,43.66500092,-92.93340302,1234.0,US-MN,Austin,KAUM,,http://en.wikipedia.org/wiki/Austin_Municipal_Airport
AUN,small_airport,Auburn Municipal Airport,38.95479965,-121.0820007,1539.0,US-CA,Auburn,KAUN,,http://en.wikipedia.org/wiki/Auburn_Municipal_Airport
AUO,small_airport,Auburn Opelika Robert G. Pitts Airport,32.61510086,-85.43399811,777.0,US-AL,Auburn,KAUO,,http://en.wikipedia.org/wiki/Auburn-Opelika_Robert_G._Pitts_Airport
AVO,small_airport,Avon Park Executive Airport,27.59119987,-81.52780151,160.0,US-FL,Avon Park,KAVO,,http://en.wikipedia.org/wiki/Avon_Park_Executive_Airport
AVW,small_airport,Marana Regional Airport,32.4095993042,-111.21800231899999,2031.0,US-AZ,Tucson,KAVQ,,http://en.wikipedia.org/wiki/Marana_Regional_Airport
AVX,small_airport,Catalina Airport,33.4049,-118.416,1602.0,US-CA,Avalon,KAVX,http://www.catalinaconservancy.org/index.php?s=visit&p=pilot_information,http://en.wikipedia.org/wiki/Catalina_Airport
AWM,small_airport,West Memphis Municipal Airport,35.135101318400004,-90.2343978882,212.0,US-AR,West Memphis,KAWM,,http://en.wikipedia.org/wiki/West_Memphis_Municipal_Airport
AXG,small_airport,Algona Municipal Airport,43.0778999329,-94.27200317379999,1219.0,US-IA,Algona,KAXA,,http://en.wikipedia.org/wiki/Algona_Municipal_Airport
AXS,small_airport,Altus Quartz Mountain Regional Airport,34.697952,-99.3385,1433.0,US-OK,Altus,KAXS,,https://en.wikipedia.org/wiki/Altus/Quartz_Mountain_Regional_Airport
AXV,small_airport,Neil Armstrong Airport,40.49340057,-84.29889679,913.0,US-OH,Wapakoneta,KAXV,,http://en.wikipedia.org/wiki/Neil_Armstrong_Airport
AXX,small_airport,Angel Fire Airport,36.422000885,-105.290000916,8380.0,US-NM,Angel Fire,KAXX,,
AYS,small_airport,Waycross Ware County Airport,31.249099731399998,-82.39550018310001,142.0,US-GA,Waycross,KAYS,,http://en.wikipedia.org/wiki/Waycross-Ware_County_Airport
TUH,small_airport,Arnold Air Force Base,35.39260101,-86.08580017,1067.0,US-TN,Tullahoma,KAYX,http://www.arnold.af.mil/,https://en.wikipedia.org/wiki/Arnold_Air_Force_Base
BAM,small_airport,Battle Mountain Airport,40.598999023400005,-116.874000549,4532.0,US-NV,Battle Mountain,KBAM,http://www.battlemountainairport.com/default.htm,http://en.wikipedia.org/wiki/Battle_Mountain_Airport
BBB,small_airport,Benson Municipal Airport,45.331901550299996,-95.6505966187,1039.0,US-MN,Benson,KBBB,,http://www.iata.org/ps/publications/pages/code-search.aspx
BTN,small_airport,Marlboro County Jetport H.E. Avent Field,34.62170029,-79.73439789,147.0,US-SC,Bennettsville,KBBP,,http://en.wikipedia.org/wiki/Marlboro_County_Jetport
BBW,small_airport,Broken Bow Municipal Airport,41.4365005493,-99.64219665530001,2547.0,US-NE,Broken Bow,KBBW,,http://en.wikipedia.org/wiki/Broken_Bow_Municipal_Airport
BCB,small_airport,Virginia Tech Montgomery Executive Airport,37.207599639899996,-80.4077987671,2132.0,US-VA,Blacksburg,KBCB,http://www.vtbcb.com/index.php,http://en.wikipedia.org/wiki/Virginia_Tech_Montgomery_Executive_Airport
BCT,small_airport,Boca Raton Airport,26.3784999847,-80.1076965332,13.0,US-FL,Boca Raton,KBCT,,http://en.wikipedia.org/wiki/Boca_Raton_Airport
BDG,small_airport,Blanding Municipal Airport,37.58330154,-109.4830017,5868.0,US-UT,Blanding,KBDG,,http://en.wikipedia.org/wiki/Blanding_Municipal_Airport
WBU,small_airport,Boulder Municipal Airport,40.039398193400004,-105.225997925,5288.0,US-CO,Boulder,KBDU,http://www.bouldercolorado.gov/index.php?option=com_content&view=article&id=201&Itemid=740,http://en.wikipedia.org/wiki/Boulder_Municipal_Airport
BEC,small_airport,Beech Factory Airport,37.6944999695,-97.2149963379,1408.0,US-KS,Wichita,KBEC,,http://en.wikipedia.org/wiki/Beech_Factory_Airport
BEH,small_airport,Southwest Michigan Regional Airport,42.128601074200006,-86.4284973145,643.0,US-MI,Benton Harbor,KBEH,http://www.swmiairport.com/1201.html,http://en.wikipedia.org/wiki/Southwest_Michigan_Regional_Airport
BFR,small_airport,Virgil I Grissom Municipal Airport,38.84000015,-86.44539642,727.0,US-IN,Bedford,KBFR,,http://en.wikipedia.org/wiki/Virgil_I._Grissom_Municipal_Airport
BGD,small_airport,Hutchinson County Airport,35.70090103149999,-101.39399719200001,3055.0,US-TX,Borger,KBGD,http://www.hutchinsoncountyairport.com/,http://en.wikipedia.org/wiki/Hutchinson_County_Airport
BGE,small_airport,Decatur County Industrial Air Park,30.971500399999996,-84.63739777,141.0,US-GA,Bainbridge,KBGE,http://bainbridgega.com/chamber/airport.shtml,http://en.wikipedia.org/wiki/Decatur_County_Industrial_Air_Park
BID,small_airport,Block Island State Airport,41.1680984497,-71.577796936,108.0,US-RI,Block Island,KBID,http://www.blockislandri.net/blockislandairport.htm,http://en.wikipedia.org/wiki/Block_Island_State_Airport
BIE,small_airport,Beatrice Municipal Airport,40.3013000488,-96.75409698490002,1324.0,US-NE,Beatrice,KBIE,http://beatriceairport.com/,
BJJ,small_airport,Wayne County Airport,40.8748016357,-81.88829803470001,1136.0,US-OH,Wooster,KBJJ,http://www.woosterwaynecountyairport.com/,http://en.wikipedia.org/wiki/Wayne_County_Airport_(Ohio)
BKD,small_airport,Stephens County Airport,32.71900177,-98.8909988403,1284.0,US-TX,Breckenridge,KBKD,,
BKT,small_airport,Allen C Perkinson Blackstone Army Air Field,37.0741996765,-77.9574966431,439.0,US-VA,Blackstone,KBKT,,http://en.wikipedia.org/wiki/Blackstone_Army_Airfield
BKX,small_airport,Brookings Regional Airport,44.3047981262207,-96.81690216064452,1648.0,US-SD,Brookings,KBKX,,
BLM,small_airport,Monmouth Executive Airport,40.18690109,-74.12490082,153.0,US-NJ,Belmar/Farmingdale,KBLM,,http://en.wikipedia.org/wiki/Monmouth_Executive_Airport
BLU,small_airport,Blue Canyon Nyack Airport,39.2750015259,-120.709999084,5284.0,US-CA,Emigrant Gap,KBLU,,http://en.wikipedia.org/wiki/Blue_Canyon_%E2%80%93_Nyack_Airport
BMC,small_airport,Brigham City Airport,41.552398681599996,-112.06199646,4229.0,US-UT,Brigham City,KBMC,http://brighamcity.utah.gov/airport.htm,http://en.wikipedia.org/wiki/Brigham_City_Airport#References
BML,small_airport,Berlin Regional Airport,44.57540131,-71.17590332,1161.0,US-NH,Berlin,KBML,,http://en.wikipedia.org/wiki/Berlin_Municipal_Airport
BMT,small_airport,Beaumont Municipal Airport,30.070699691799998,-94.21579742430002,32.0,US-TX,Beaumont,KBMT,,http://en.wikipedia.org/wiki/Beaumont_Municipal_Airport
BNG,small_airport,Banning Municipal Airport,33.923099517800004,-116.850997925,2219.0,US-CA,Banning,KBNG,http://www.ci.banning.ca.us/index.aspx?NID=23,http://en.wikipedia.org/wiki/Banning_Municipal_Airport
BNL,small_airport,Barnwell Regional Airport,33.25780106,-81.38829803,246.0,US-SC,Barnwell,KBNL,http://www.barnwellregionalairport.com/Home_Page.php,http://en.wikipedia.org/wiki/Barnwell_Regional_Airport
BNW,small_airport,Boone Municipal Airport,42.0495986938,-93.8476028442,1160.0,US-IA,Boone,KBNW,,
BOW,small_airport,Bartow Municipal Airport,27.943399429299998,-81.78340148930002,125.0,US-FL,Bartow,KBOW,http://www.bartow-airport.com/,http://en.wikipedia.org/wiki/Bartow_Municipal_Airport
HCA,small_airport,Big Spring Mc Mahon-Wrinkle Airport,32.212601,-101.522003,2573.0,US-TX,Big Spring,KBPG,http://www.mybigspring.com/pages/airport,http://en.wikipedia.org/wiki/Big_Spring_McMahon-Wrinkle_Airport
BRY,small_airport,Samuels Field,37.8143005371,-85.49960327149999,669.0,US-KY,Bardstown,KBRY,http://www.cityofbardstown.org/dept-airport.html,http://en.wikipedia.org/wiki/Samuels_Field
BTF,small_airport,Skypark Airport,40.8694000244,-111.92700195299999,4234.0,US-UT,Bountiful,KBTF,,http://en.wikipedia.org/wiki/Skypark_Airport
TTO,small_airport,Britton Municipal Airport,45.815200805664,-97.74310302734399,1318.0,US-SD,Britton,KBTN,,https://en.wikipedia.org/wiki/Britton_Municipal_Airport
BTP,small_airport,Butler County-K W Scholter Field,40.77690125,-79.9496994,1248.0,US-PA,Butler,KBTP,http://butlercountyairport.org/,http://en.wikipedia.org/wiki/Butler_County_Airport
BTY,small_airport,Beatty Airport,36.8610992432,-116.78700256299999,3170.0,US-NV,Beatty,KBTY,,http://en.wikipedia.org/wiki/Beatty_Airport
BUB,small_airport,Cram Field,41.776699066199996,-99.14969635010002,2182.0,US-NE,Burwell,KBUB,,
BUM,small_airport,Butler Memorial Airport,38.2897987366,-94.34010314940001,892.0,US-MO,Butler,KBUM,,
BVO,small_airport,Bartlesville Municipal Airport,36.76250076,-96.01119995,711.0,US-OK,Bartlesville,KBVO,,
MVW,small_airport,Skagit Regional Airport,48.470901489300005,-122.42099762,144.0,US-WA,Burlington/Mount Vernon,KBVS,http://www.portofskagit.com/skagit-regional-airport/,http://en.wikipedia.org/wiki/Skagit_Regional_Airport
BVX,small_airport,Batesville Regional Airport,35.7262001,-91.64730072,465.0,US-AR,Batesville,KBVX,,
BWC,small_airport,Brawley Municipal Airport,32.99290085,-115.5169983,-128.0,US-CA,Brawley,KBWC,,http://en.wikipedia.org/wiki/Brawley_Municipal_Airport
BWD,small_airport,Brownwood Regional Airport,31.793600082399998,-98.9564971924,1387.0,US-TX,Brownwood,KBWD,,http://en.wikipedia.org/wiki/Brownwood_Regional_Airport
WAH,small_airport,Harry Stern Airport,46.2440986633,-96.6073989868,968.0,US-ND,Wahpeton,KBWP,,http://en.wikipedia.org/wiki/Harry_Stern_Airport
BWM,small_airport,Bowman Regional Airport,46.1655193,-103.30075,2965.0,US-ND,Bowman,KBWW,http://www.bowmannd.com/county/departments/airport-authority/,
BXA,small_airport,George R Carr Memorial Air Field,30.8136997223,-89.86499786379999,119.0,US-LA,Bogalusa,KBXA,,
BXK,small_airport,Buckeye Municipal Airport,33.42039871,-112.685997,1033.0,US-AZ,Buckeye,KBXK,,http://en.wikipedia.org/wiki/Buckeye_Municipal_Airport
BYG,small_airport,Johnson County Airport,44.3810997009,-106.72200012200001,4968.0,US-WY,Buffalo,KBYG,,
BBC,small_airport,Bay City Municipal Airport,28.9733009338,-95.8635025024,45.0,US-TX,Bay City,KBYY,,http://en.wikipedia.org/wiki/Bay_City_Municipal_Airport
XES,small_airport,Grand Geneva Resort Airport,42.614899,-88.38960300000001,835.0,US-WI,Lake Geneva,,,
PLY,small_airport,Plymouth Municipal Airport,41.365100860596,-86.300498962402,800.0,US-IN,Plymouth,C65,http://www.plymouthin.com/index.php/departments/airport/,https://en.wikipedia.org/wiki/Plymouth_Municipal_Airport_(Indiana)
CLG,small_airport,New Coalinga Municipal Airport,36.16310119628906,-120.29399871826172,622.0,US-CA,Coalinga,,,http://en.wikipedia.org/wiki/New_Coalinga_Municipal_Airport
CAD,small_airport,Wexford County Airport,44.275299072299994,-85.4188995361,1307.0,US-MI,Cadillac,KCAD,,
CIG,small_airport,Craig Moffat Airport,40.4952011108,-107.52200317399999,6193.0,US-CO,Craig,KCAG,http://www.colorado.gov/cs/Satellite/CNTY-Moffat/CBON/1251574649681,http://en.wikipedia.org/wiki/Craig-Moffat_Airport
CAO,small_airport,Clayton Municipal Airpark,36.446201324499995,-103.166999817,4965.0,US-NM,Clayton,KCAO,,http://en.wikipedia.org/wiki/Clayton_Municipal_Airpark
CBE,small_airport,Greater Cumberland Regional Airport,39.615398407,-78.76090240479999,775.0,US-MD,Cumberland,KCBE,,http://en.wikipedia.org/wiki/Greater_Cumberland_Regional_Airport
CBF,small_airport,Council Bluffs Municipal Airport,41.2592010498,-95.760597229,1253.0,US-IA,Council Bluffs,KCBF,,http://en.wikipedia.org/wiki/Council_Bluffs_Municipal_Airport
CBK,small_airport,Shalz Field,39.42750168,-101.04699709999998,3187.0,US-KS,Colby,KCBK,,http://en.wikipedia.org/wiki/Colby_Municipal_Airport
CCB,small_airport,Cable Airport,34.1115989685,-117.68800354,1444.0,US-CA,Upland,KCCB,,http://en.wikipedia.org/wiki/Cable_Airport
CCR,small_airport,Buchanan Field,37.9897003174,-122.056999207,26.0,US-CA,Concord,KCCR,,http://en.wikipedia.org/wiki/Buchanan_Field_Airport
LLX,small_airport,Caledonia County Airport,44.5690994263,-72.0179977417,1188.0,US-VT,Lyndonville,KCDA,,http://en.wikipedia.org/wiki/Caledonia_County_Airport
CDH,small_airport,Harrell Field,33.622798919699996,-92.7633972168,130.0,US-AR,Camden,KCDH,,http://en.wikipedia.org/wiki/Harrell_Field
CDN,small_airport,Woodward Field,34.2835998535,-80.56490325930001,302.0,US-SC,Camden,KCDN,,http://en.wikipedia.org/wiki/Woodward_Field_(airport)
CDW,small_airport,Essex County Airport,40.875198364300005,-74.2814025879,173.0,US-NJ,Caldwell,KCDW,http://flycdw.com/,http://en.wikipedia.org/wiki/Essex_County_Airport
CEA,small_airport,Cessna Aircraft Field,37.648601532,-97.2506027222,1378.0,US-KS,Wichita,KCEA,,http://en.wikipedia.org/wiki/Cessna_Aircraft_Field
CEU,small_airport,Oconee County Regional Airport,34.67190170000001,-82.8864975,892.0,US-SC,Clemson,KCEU,http://www.oconeesc.com/Departments/AJ/Airport.aspx,http://en.wikipedia.org/wiki/Oconee_County_Regional_Airport
CEV,small_airport,Mettel Field,39.6985015869,-85.129699707,867.0,US-IN,Connersville,KCEV,http://connersvillecommunity.com/City_of_Connersville/City_Departments/Airport_Mettel_Field,http://en.wikipedia.org/wiki/Mettel_Field
CEY,small_airport,Kyle Oakley Field,36.66460037,-88.37280273,577.0,US-KY,Murray,KCEY,http://www.murraykyleoakley.com/,http://en.wikipedia.org/wiki/Murray-Calloway_County_Airport
CEZ,small_airport,Cortez Municipal Airport,37.3030014038,-108.627998352,5918.0,US-CO,Cortez,KCEZ,http://www.cityofcortez.com/index.aspx?NID=113,https://en.wikipedia.org/wiki/Cortez_Municipal_Airport
CFD,small_airport,Coulter Field,30.715700149499998,-96.3313980103,367.0,US-TX,Bryan,KCFD,http://www.bryantx.gov/coulterairfield/,http://en.wikipedia.org/wiki/Coulter_Field
TZC,small_airport,Tuscola Area Airport,43.458801269531,-83.44550323486301,701.0,US-MI,Caro,KCFS,"http://www.michigan.gov/aero/0,4533,7-145-61367-277436--,00.html",http://en.wikipedia.org/wiki/Tuscola_Area_Airport
CFT,small_airport,Greenlee County Airport,32.95280075,-109.20999909999999,3798.0,US-AZ,Clifton/Morenci,KCFT,,http://en.wikipedia.org/wiki/Greenlee_County_Airport
CFV,small_airport,Coffeyville Municipal Airport,37.09400177,-95.5718994141,754.0,US-KS,Coffeyville,KCFV,http://www.coffeyville.com/index.aspx?nid=67,http://en.wikipedia.org/wiki/Coffeyville_Municipal_Airport
CGE,small_airport,Cambridge Dorchester Airport,38.53929901,-76.03040314,20.0,US-MD,Cambridge,KCGE,http://docogonet.com/index.php?page=airport_division,http://en.wikipedia.org/wiki/Cambridge%E2%80%93Dorchester_Airport
CGS,small_airport,College Park Airport,38.9805984497,-76.9223022461,48.0,US-MD,College Park,KCGS,http://www.collegeparkairport.aero/,http://en.wikipedia.org/wiki/College_Park_Airport
CGZ,small_airport,Casa Grande Municipal Airport,32.954899,-111.766998,1464.0,US-AZ,Casa Grande,KCGZ,http://www.casagrandeaz.gov/web/guest/airport,http://en.wikipedia.org/wiki/Casa_Grande_Municipal_Airport
CHK,small_airport,Chickasha Municipal Airport,35.09740067,-97.96769714,1152.0,US-OK,Chickasha,KCHK,http://www.chickasha.org/airport/,http://en.wikipedia.org/wiki/Chickasha_Municipal_Airport
CIC,small_airport,Chico Municipal Airport,39.79539871,-121.8580017,240.0,US-CA,Chico,KCIC,,http://en.wikipedia.org/wiki/Chico_Municipal_Airport
CIN,small_airport,Arthur N Neu Airport,42.0461997986,-94.7890014648,1204.0,US-IA,Carroll,KCIN,http://www.cityofcarroll.com/index.php/departments/airport,http://en.wikipedia.org/wiki/Arthur_N._Neu_Airport
CIR,small_airport,Cairo Regional Airport,37.0644989014,-89.2195968628,321.0,US-IL,Cairo,KCIR,,
CKA,small_airport,Kegelman AF Aux Field,36.7439002991,-98.1231002808,1202.0,US-OK,Cherokee,KCKA,,http://en.wikipedia.org/wiki/Kegelman_Air_Force_Auxiliary_Field
GRM,small_airport,Grand Marais Cook County Airport,47.838298797600004,-90.3828964233,1799.0,US-MN,Grand Marais,KCKC,http://www.boreal.org/airport/,http://en.wikipedia.org/wiki/Grand_Marais/Cook_County_Airport
CKM,small_airport,Fletcher Field,34.299701690700005,-90.51229858399999,173.0,US-MS,Clarksdale,KCKM,,http://en.wikipedia.org/wiki/Fletcher_Field
CKN,small_airport,Crookston Municipal Kirkwood Field,47.8417015076,-96.62159729,899.0,US-MN,Crookston,KCKN,,http://en.wikipedia.org/wiki/Crookston_Municipal_Airport
CKV,small_airport,Clarksville–Montgomery County Regional Airport,36.621898651100004,-87.41500091549999,550.0,US-TN,Clarksville,KCKV,http://www.clarksvilleregional.com/,http://en.wikipedia.org/wiki/Clarksville%E2%80%93Montgomery_County_Regional_Airport
KCL,small_airport,Chignik Lagoon Airport,56.31119919,-158.5359955,25.0,US-AK,Chignik Flats,KCL,,http://en.wikipedia.org/wiki/Chignik_Lagoon_Airport
CLI,small_airport,Clintonville Municipal Airport,44.6138000488,-88.731300354,822.0,US-WI,Clintonville,KCLI,http://www.clintonvillewi.org/Airport.htm,http://en.wikipedia.org/wiki/Clintonville_Municipal_Airport
CLK,small_airport,Clinton Regional Airport,35.53829956,-98.93270111,1616.0,US-OK,Clinton,KCLK,,
CLR,small_airport,Cliff Hatfield Memorial Airport,33.131500244099996,-115.52100372299999,-182.0,US-CA,Calipatria,KCLR,,http://en.wikipedia.org/wiki/Cliff_Hatfield_Memorial_Airport
CLS,small_airport,Chehalis Centralia Airport,46.6769981384,-122.98300170899999,176.0,US-WA,Chehalis,KCLS,http://www.flycls.com/,
CLW,small_airport,Clearwater Air Park,27.9766998291,-82.7586975098,71.0,US-FL,Clearwater,KCLW,http://www.clearwaterairpark.net/,http://en.wikipedia.org/wiki/Clearwater_Air_Park
CMY,small_airport,Sparta Fort Mc Coy Airport,43.958302,-90.7379,837.0,US-WI,Sparta,KCMY,,https://en.wikipedia.org/wiki/Sparta/Fort_McCoy_Airport
CNH,small_airport,Claremont Municipal Airport,43.3703994751,-72.36869812009998,545.0,US-NH,Claremont,KCNH,http://www.claremontnh.com/residents/claremont-municipal-airport.aspx,http://en.wikipedia.org/wiki/Claremont_Municipal_Airport
CNK,small_airport,Blosser Municipal Airport,39.5493011475,-97.6522979736,1486.0,US-KS,Concordia,KCNK,,http://en.wikipedia.org/wiki/Blosser_Municipal_Airport
CNO,small_airport,Chino Airport,33.97470093,-117.637001,650.0,US-CA,Chino,KCNO,http://cms.sbcounty.gov/airports/Airports/Chino.aspx,http://en.wikipedia.org/wiki/Chino_Airport
CNW,small_airport,TSTC Waco Airport,31.6378002167,-97.07409667969999,470.0,US-TX,Waco,KCNW,http://www.waco.tstc.edu/airport,http://en.wikipedia.org/wiki/TSTC_Waco_Airport
CNY,small_airport,Canyonlands Field,38.75500107,-109.7549973,4557.0,US-UT,Moab,KCNY,,http://en.wikipedia.org/wiki/Canyonlands_Field
COI,small_airport,Merritt Island Airport,28.3416004181,-80.6855010986,6.0,US-FL,Merritt Island,KCOI,,http://en.wikipedia.org/wiki/Merritt_Island_Airport
COM,small_airport,Coleman Municipal Airport,31.8411006927,-99.4036026001,1697.0,US-TX,Coleman,KCOM,http://www.cityofcolemantx.us/airport.html,http://en.wikipedia.org/wiki/Coleman_Municipal_Airport
COT,small_airport,Cotulla-La Salle County Airport,28.45669937,-99.22029877,474.0,US-TX,Cotulla,KCOT,http://www.cotullaairport.com/,http://en.wikipedia.org/wiki/Cotulla%E2%80%93La_Salle_County_Airport
CPM,small_airport,Compton Woodley Airport,33.8899993896,-118.244003296,97.0,US-CA,Compton,KCPM,,http://en.wikipedia.org/wiki/Compton/Woodley_Airport
CPS,small_airport,St Louis Downtown Airport,38.570701599100005,-90.1561965942,413.0,US-IL,Cahokia/St Louis,KCPS,,http://en.wikipedia.org/wiki/St._Louis_Downtown_Airport
HCW,small_airport,Cheraw Municipal Airport/Lynch Bellinger Field,34.71289825,-79.95700073,239.0,US-SC,Cheraw,KCQW,,http://en.wikipedia.org/wiki/Cheraw_Municipal_Airport
KCR,small_airport,Colorado Creek Airport,63.5676994324,-155.988998413,860.0,US-AK,Colorado Creek,KCR,,
CRO,small_airport,Corcoran Airport,36.102502,-119.595001,197.0,US-CA,Corcoran,,,http://en.wikipedia.org/wiki/Corcoran_Airport
CRS,small_airport,C David Campbell Field Corsicana Municipal Airport,32.028099060100004,-96.4005966187,449.0,US-TX,Corsicana,KCRS,http://www.cityofcorsicana.com/Index.aspx?NID=577,http://en.wikipedia.org/wiki/C._David_Campbell_Field
CRT,small_airport,Z M Jack Stell Field,33.1782989502,-91.88020324709998,184.0,US-AR,Crossett,KCRT,,http://en.wikipedia.org/wiki/Z._M._Jack_Stell_Field
CRX,small_airport,Roscoe Turner Airport,34.9150009155,-88.60350036620001,425.0,US-MS,Corinth,KCRX,http://www.corinth-alcornairport.com,http://en.wikipedia.org/wiki/Roscoe_Turner_Airport
CSM,small_airport,Clinton Sherman Airport,35.3398017883,-99.2005004883,1922.0,US-OK,Clinton,KCSM,,http://en.wikipedia.org/wiki/Clinton-Sherman_Industrial_Airpark
CSQ,small_airport,Creston Municipal Airport,41.0214004517,-94.36329650879999,1300.0,US-IA,Creston,KCSQ,http://www.crestoniowa.gov/crestonmunicipalairport.htm,http://en.wikipedia.org/wiki/Creston_Municipal_Airport
CTY,small_airport,Cross City Airport,29.6354999542,-83.10479736330002,42.0,US-FL,Cross City,KCTY,,http://en.wikipedia.org/wiki/Cross_City_Airport
CTZ,small_airport,Sampson County Airport,34.9756011963,-78.36460113529999,148.0,US-NC,Clinton,KCTZ,,http://en.wikipedia.org/wiki/Sampson_County_Airport
CUH,small_airport,Cushing Municipal Airport,35.9499015808,-96.7731018066,916.0,US-OK,Cushing,KCUH,,http://en.wikipedia.org/wiki/Cushing_Municipal_Airport
CKK,small_airport,Sharp County Regional Airport,36.26490021,-91.56259918,716.0,US-AR,Ash Flat,KCVK,http://www.cherokeevillage.org/airport.htm,https://en.wikipedia.org/wiki/Sharp_County_Regional_Airport
CVN,small_airport,Clovis Municipal Airport,34.4250984192,-103.07900238,4216.0,US-NM,Clovis,KCVN,,
KIP,small_airport,Kickapoo Downtown Airport,33.85779953,-98.49040222,1003.0,US-TX,Wichita Falls,KCWC,http://www.wichitafallstx.gov/index.aspx?nid=704,http://en.wikipedia.org/wiki/Kickapoo_Downtown_Airport
CWF,small_airport,Chennault International Airport,30.2105998993,-93.14320373540001,17.0,US-LA,Lake Charles,KCWF,http://www.chennault.org/,http://en.wikipedia.org/wiki/Chennault_International_Airport
CWI,small_airport,Clinton Municipal Airport,41.8311004639,-90.3291015625,708.0,US-IA,Clinton,KCWI,,http://en.wikipedia.org/wiki/Clinton_Municipal_Airport_(Iowa)
CXL,small_airport,Calexico International Airport,32.6694984436,-115.51300048799999,4.0,US-CA,Calexico,KCXL,http://calexico.ca.gov/index.php?option=com_content&task=blogcategory&id=77&Itemid=90,http://en.wikipedia.org/wiki/Calexico_International_Airport
CSN,small_airport,Carson Airport,39.192199707,-119.73400116,4697.0,US-NV,Carson City,KCXP,http://flycarsoncity.com/,http://en.wikipedia.org/wiki/Carson_Airport
HAR,small_airport,Capital City Airport,40.2170982361,-76.85150146480001,347.0,US-PA,Harrisburg,KCXY,http://www.flycxy.com/,http://en.wikipedia.org/wiki/Capital_City_Airport_(Pennsylvania)
CZT,small_airport,Dimmit County Airport,28.5221996307,-99.823600769,599.0,US-TX,Carrizo Springs,KCZT,,
VEX,small_airport,Tioga Municipal Airport,48.38050079,-102.8980026,2271.0,US-ND,Tioga,D60,http://www.tiogand.net/index.asp?SEC=D996B72D-EE0E-4AA1-929E-1F5F0C5C46CE&Type=B_BASIC,
DBN,small_airport,W H 'Bud' Barron Airport,32.56439972,-82.98529816,309.0,US-GA,Dublin,KDBN,,http://en.wikipedia.org/wiki/W._H._'Bud'_Barron_Airport
DCU,small_airport,Pryor Field Regional Airport,34.6526985168,-86.94539642330002,592.0,US-AL,Decatur,KDCU,,http://en.wikipedia.org/wiki/Pryor_Field_Regional_Airport
DEH,small_airport,Decorah Municipal Airport,43.27550125,-91.73940277,1158.0,US-IA,Decorah,KDEH,,http://en.wikipedia.org/wiki/Decorah_Municipal_Airport
DFI,small_airport,Defiance Memorial Airport,41.3375015259,-84.4288024902,707.0,US-OH,Defiance,KDFI,http://www.defiance-county.com/airport/index.html,http://en.wikipedia.org/wiki/Defiance_Memorial_Airport
DGL,small_airport,Douglas Municipal Airport,31.3425998688,-109.505996704,4173.0,US-AZ,Douglas,KDGL,,http://en.wikipedia.org/wiki/Douglas_Municipal_Airport_(Arizona)
DGW,small_airport,Converse County Airport,42.79719925,-105.38600159999999,4933.0,US-WY,Douglas,KDGW,,http://en.wikipedia.org/wiki/Converse_County_Airport
DKK,small_airport,Chautauqua County-Dunkirk Airport,42.49330139,-79.27200317,693.0,US-NY,Dunkirk,KDKK,,http://en.wikipedia.org/wiki/Chautauqua_County/Dunkirk_Airport
DLL,small_airport,Dillon County Airport,34.4491004944,-79.368598938,133.0,US-SC,Dillon,KDLC,,http://en.wikipedia.org/wiki/Dillon_County_Airport
DLN,small_airport,Dillon Airport,45.2554016113,-112.553001404,5241.0,US-MT,Dillon,KDLN,,http://en.wikipedia.org/wiki/Dillon_Airport
DMO,small_airport,Sedalia Memorial Airport,38.70740127559999,-93.17590332030001,909.0,US-MO,Sedalia,KDMO,http://ci.sedalia.mo.us/content/198/224/default.aspx,http://en.wikipedia.org/wiki/Sedalia_Regional_Airport
DNN,small_airport,Dalton Municipal Airport,34.72290039,-84.87020111,709.0,US-GA,Dalton,KDNN,,http://en.wikipedia.org/wiki/Dalton_Municipal_Airport
DNS,small_airport,Denison Municipal Airport,41.986400599999996,-95.38069916,1274.0,US-IA,Denison,KDNS,http://www.denisonia.com/community/airport.asp,http://en.wikipedia.org/wiki/Denison_Municipal_Airport
DNV,small_airport,Vermilion Regional Airport,40.19919968,-87.59590149,697.0,US-IL,Danville,KDNV,http://vrairport.com/,http://en.wikipedia.org/wiki/Vermilion_Regional_Airport
