id,name,city,country,IATA,ICAO,lat,lon,alt,timezone,DST,Tz,type,src,flightcount
3784,Santa Fe Municipal Airport,Santa Fe,United States,SAF,KSAF,35.61709976,-106.0889969,6348,-7,A,America/Denver,airport,OurAirports,89
3691,Laredo International Airport,Laredo,United States,LRD,KLRD,27.54380035,-99.46160126,508,-6,A,America/Chicago,airport,OurAirports,163
3612,Southeast Texas Regional Airport,Beaumont,United States,BPT,KBPT,29.95079994,-94.02069855,15,-6,A,America/Chicago,airport,OurAirports,59
3775,Robert Gray  Army Air Field Airport,Killeen,United States,GRK,KGRK,31.06719971,-97.8289032,1015,-6,A,America/Chicago,airport,OurAirports,235
3465,East Texas Regional Airport,Longview,United States,GGG,KGGG,32.38399887,-94.71150208,365,-6,A,America/Chicago,airport,OurAirports,30
3770,Texarkana Regional Webb Field,Texarkana,United States,TXK,KTXK,33.45370102,-93.99099731,390,-6,A,America/Chicago,airport,OurAirports,59
4256,Lawton Fort Sill Regional Airport,Lawton,United States,LAW,KLAW,34.56769943,-98.41660309,1110,-6,A,America/Chicago,airport,OurAirports,86
3437,Fort Smith Regional Airport,Fort Smith,United States,FSM,KFSM,35.33660126,-94.36740112,469,-6,A,America/Chicago,airport,OurAirports,90
3738,Brownsville South Padre Island International Airport,Brownsville,United States,BRO,KBRO,25.90679932,-97.42590332,22,-6,A,America/Chicago,airport,OurAirports,174
3700,Waco Regional Airport,Waco,United States,ACT,KACT,31.61129951,-97.23049927,516,-6,A,America/Chicago,airport,OurAirports,145
4354,Joplin Regional Airport,Joplin,United States,JLN,KJLN,37.15179825,-94.49829865,981,-6,A,America/Chicago,airport,OurAirports,60
3680,Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,SPS,KSPS,33.98880005,-98.49189758,1019,-6,A,America/Chicago,airport,OurAirports,64
3713,Durango La Plata County Airport,Durango,United States,DRO,KDRO,37.1515007,-107.7539978,6685,-7,A,America/Denver,airport,OurAirports,176
4045,Central Wisconsin Airport,Wassau,United States,CWA,KCWA,44.77759933,-89.66680145,1277,-6,A,America/Chicago,airport,OurAirports,56
4115,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM,KMGM,32.30059814,-86.39399719,221,-6,A,America/Chicago,airport,OurAirports,224
3852,Alexandria International Airport,Alexandria,United States,AEX,KAEX,31.32740021,-92.54979706,89,-6,A,America/Chicago,airport,OurAirports,216
4335,Key Field,Meridian,United States,MEI,KMEI,32.33259964,-88.75189972,297,-6,A,America/Chicago,airport,OurAirports,81
5759,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,KPIB,31.46710014,-89.33709717,298,-6,A,America/Chicago,airport,OurAirports,51
4318,University Park Airport,State College Pennsylvania,United States,SCE,KUNV,40.84930038,-77.84870148,1239,-5,A,America/New_York,airport,OurAirports,60
3848,Tyler Pounds Regional Airport,Tyler,United States,TYR,KTYR,32.35409927,-95.40239716,544,-6,A,America/Chicago,airport,OurAirports,6
3715,Easterwood Field,College Station,United States,CLL,KCLL,30.58860016,-96.36380005,320,-6,A,America/Chicago,airport,OurAirports,47
3513,Lake Charles Regional Airport,Lake Charles,United States,LCH,KLCH,30.12610054,-93.22329712,15,-6,A,America/Chicago,airport,OurAirports,71
4046,General Wayne A. Downing Peoria International Airport,Peoria,United States,PIA,KPIA,40.66419983,-89.69329834,660,-6,A,America/Chicago,airport,OurAirports,225
3543,Lincoln Airport,Lincoln,United States,LNK,KLNK,40.85100174,-96.75920105,1219,-6,A,America/Chicago,airport,OurAirports,201
3749,Lea County Regional Airport,Hobbs,United States,HOB,KHOB,32.6875,-103.2170029,3661,-7,A,America/Denver,airport,OurAirports,47
3946,Elmira Corning Regional Airport,Elmira,United States,ELM,KELM,42.15990067,-76.89160156,954,-5,A,America/New_York,airport,OurAirports,151
4276,Erie International Tom Ridge Field,Erie,United States,ERI,KERI,42.08312701,-80.17386675,732,-5,A,America/New_York,airport,OurAirports,55
4072,Quad City International Airport,Moline,United States,MLI,KMLI,41.44850159,-90.50749969,590,-6,A,America/Chicago,airport,OurAirports,306
4063,Grand Junction Regional Airport,Grand Junction,United States,GJT,KGJT,39.12239838,-108.5270004,4858,-7,A,America/Denver,airport,OurAirports,237
4037,Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,BMI,KBMI,40.47710037,-88.91590118,871,-6,A,America/Chicago,airport,OurAirports,135
5715,Southwest Georgia Regional Airport,Albany,United States,ABY,KABY,31.53549957,-84.19450378,197,-5,A,America/New_York,airport,OurAirports,85
4255,Columbus Metropolitan Airport,Columbus,United States,CSG,KCSG,32.5163002,-84.93890381,397,-5,A,America/New_York,airport,OurAirports,115
5776,Valdosta Regional Airport,Valdosta,United States,VLD,KVLD,30.78249931,-83.27670288,203,-5,A,America/New_York,airport,OurAirports,85
3730,Coastal Carolina Regional Airport,New Bern,United States,EWN,KEWN,35.07300186,-77.04290009,18,-5,A,America/New_York,airport,OurAirports,59
4273,Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR,KGTR,33.45029831,-88.59140015,264,-6,A,America/Chicago,airport,OurAirports,85
3739,Dothan Regional Airport,Dothan,United States,DHN,KDHN,31.32130051,-85.44960022,401,-6,A,America/Chicago,airport,OurAirports,115
4386,Albert J Ellis Airport,Jacksonville NC,United States,OAJ,KOAJ,34.82920074,-77.61209869,94,-5,A,America/New_York,airport,OurAirports,113
5725,Brunswick Golden Isles Airport,Brunswick,United States,BQK,KBQK,31.25880051,-81.46649933,26,-5,A,America/New_York,airport,OurAirports,85
4128,MBS International Airport,Saginaw,United States,MBS,KMBS,43.53290176,-84.07959747,668,-5,A,America/New_York,airport,OurAirports,177
3463,Bangor International Airport,Bangor,United States,BGR,KBGR,44.80739975,-68.82810211,192,-5,A,America/New_York,airport,OurAirports,30
3447,Trenton Mercer Airport,Trenton,United States,TTN,KTTN,40.27669907,-74.81349945,213,-5,A,America/New_York,airport,OurAirports,166
6989,Northeast Florida Regional Airport,St. Augustine Airport,United States,UST,KSGJ,29.95919991,-81.33979797,10,-5,A,America/New_York,airport,OurAirports,17
3415,Hilo International Airport,Hilo,United States,ITO,PHTO,19.72139931,-155.0480042,38,-10,N,Pacific/Honolulu,airport,OurAirports,503
3524,Atlantic City International Airport,Atlantic City,United States,ACY,KACY,39.45759964,-74.57720184,75,-5,A,America/New_York,airport,OurAirports,317
5747,Arnold Palmer Regional Airport,Latrobe,United States,LBE,KLBE,40.27590179,-79.40480042,1199,-5,A,America/New_York,airport,OurAirports,95
3630,Niagara Falls International Airport,Niagara Falls,United States,IAG,KIAG,43.1072998,-78.94619751,589,-5,A,America/New_York,airport,OurAirports,34
3771,Plattsburgh International Airport,Plattsburgh,United States,PBG,KPBG,44.65090179,-73.4681015,234,-5,A,America/New_York,airport,OurAirports,28
4022,Bert Mooney Airport,Butte,United States,BTM,KBTM,45.95479965,-112.4970016,5550,-7,A,America/Denver,airport,OurAirports,55
3824,Cedar City Regional Airport,Cedar City,United States,CDC,KCDC,37.70100021,-113.098999,5622,-7,A,America/Denver,airport,OurAirports,51
3948,Monterey Peninsula Airport,Monterey,United States,MRY,KMRY,36.5870018,-121.8430023,257,-8,A,America/Los_Angeles,airport,OurAirports,200
4103,Roberts Field,Redmond-Bend,United States,RDM,KRDM,44.2541008,-121.1500015,3080,-8,A,America/Los_Angeles,airport,OurAirports,175
6957,Brainerd Lakes Regional Airport,Brainerd,United States,BRD,KBRD,46.39830017,-94.13809967,1232,-6,U,America/Chicago,airport,OurAirports,51
4261,Flagstaff Pulliam Airport,Flagstaff,United States,FLG,KFLG,35.13850021,-111.6709976,7014,-7,N,America/Phoenix,airport,OurAirports,151
3596,Yuma MCAS/Yuma International Airport,Yuma,United States,YUM,KNYL,32.65660095,-114.6060028,213,-7,N,America/Phoenix,airport,OurAirports,174
3558,Meadows Field,Bakersfield,United States,BFL,KBFL,35.43360138,-119.0569992,510,-8,A,America/Los_Angeles,airport,OurAirports,226
4101,Rogue Valley International Medford Airport,Medford,United States,MFR,KMFR,42.37419891,-122.8730011,1335,-8,A,America/Los_Angeles,airport,OurAirports,227
4344,Yellowstone Regional Airport,Cody,United States,COD,KCOD,44.52019882,-109.0240021,5102,-7,A,America/Denver,airport,OurAirports,60
3872,Casper-Natrona County International Airport,Casper,United States,CPR,KCPR,42.90800095,-106.4639969,5350,-7,A,America/Denver,airport,OurAirports,117
5736,Elko Regional Airport,Elko,United States,EKO,KEKO,40.82490158,-115.7919998,5140,-8,A,America/Los_Angeles,airport,OurAirports,51
5714,Aberdeen Regional Airport,Aberdeen,United States,ABR,KABR,45.44910049,-98.42179871,1302,-6,A,America/Chicago,airport,OurAirports,60
5762,Pellston Regional Airport of Emmet County Airport,Pellston,United States,PLN,KPLN,45.57089996,-84.79669952,721,-5,A,America/New_York,airport,OurAirports,85
3947,Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,KITH,42.49100113,-76.45839691,1099,-5,A,America/New_York,airport,OurAirports,85
4044,La Crosse Municipal Airport,La Crosse,United States,LSE,KLSE,43.879002,-91.256699,655,-6,A,America/Chicago,airport,OurAirports,48
3949,Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,KSBA,34.42620087,-119.8399963,13,-8,A,America/Los_Angeles,airport,OurAirports,496
3675,Sawyer International Airport,Gwinn,United States,MQT,KSAW,46.35359955,-87.395401,1221,-5,A,America/New_York,airport,OurAirports,55
5720,Alpena County Regional Airport,Alpena,United States,APN,KAPN,45.0780983,-83.56030273,690,-5,A,America/New_York,airport,OurAirports,51
6800,Delta County Airport,Escanaba,United States,ESC,KESC,45.72269821,-87.09369659,609,-5,A,America/New_York,airport,OurAirports,51
5729,Chippewa County International Airport,Sault Ste Marie,United States,CIU,KCIU,46.25080109,-84.47239685,800,-5,A,America/New_York,airport,OurAirports,55
4287,Bemidji Regional Airport,Bemidji,United States,BJI,KBJI,47.50939941,-94.93370056,1391,-6,A,America/Chicago,airport,OurAirports,60
4129,Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,KBGM,42.20869827,-75.97979736,1636,-5,A,America/New_York,airport,OurAirports,85
4100,Idaho Falls Regional Airport,Idaho Falls,United States,IDA,KIDA,43.51459885,-112.0709991,4744,-7,A,America/Denver,airport,OurAirports,199
4117,Barkley Regional Airport,PADUCAH,United States,PAH,KPAH,37.06079865,-88.77380371,410,-6,A,America/Chicago,airport,OurAirports,56
4064,St George Municipal Airport,Saint George,United States,SGU,KSGU,37.03638889,-113.5103056,2941,-7,A,America/Denver,airport,OurAirports,175
5768,San Luis County Regional Airport,San Luis Obispo,United States,SBP,KSBP,35.23680115,-120.6419983,212,-8,A,America/Los_Angeles,airport,OurAirports,280
4087,Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,44.04529953,-103.0569992,3204,-7,A,America/Denver,airport,OurAirports,249
4263,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,KTWF,42.48180008,-114.487999,4154,-7,A,America/Denver,airport,OurAirports,86
4098,Redding Municipal Airport,Redding,United States,RDD,KRDD,40.50899887,-122.2929993,505,-8,A,America/Los_Angeles,airport,OurAirports,86
5732,Houghton County Memorial Airport,Hancock,United States,CMX,KCMX,47.16839981,-88.4890976,1095,-5,A,America/New_York,airport,OurAirports,60
5735,Chippewa Valley Regional Airport,Eau Claire,United States,EAU,KEAU,44.86579895,-91.48429871,913,-6,A,America/Chicago,airport,OurAirports,55
5766,Rock Springs Sweetwater County Airport,Rock Springs,United States,RKS,KRKS,41.59420013,-109.0650024,6764,-7,A,America/Denver,airport,OurAirports,55
5754,Muskegon County Airport,Muskegon,United States,MKG,KMKG,43.16949844,-86.23819733,629,-5,A,America/New_York,airport,OurAirports,55
4296,Gillette Campbell County Airport,Gillette,United States,GCC,KGCC,44.34889984,-105.5390015,4365,-7,A,America/Denver,airport,OurAirports,85
7014,Hays Regional Airport,Hays,United States,HYS,KHYS,38.84220123,-99.27320099,1999,-6,A,America/Chicago,airport,OurAirports,51
5746,Laramie Regional Airport,Laramie,United States,LAR,KLAR,41.31209946,-105.6750031,7284,-7,A,America/Denver,airport,OurAirports,51
4384,Arcata Airport,Arcata CA,United States,ACV,KACV,40.97809982,-124.1090012,221,-8,A,America/Los_Angeles,airport,OurAirports,116
5772,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,SMX,KSMX,34.89889908,-120.4570007,261,-8,A,America/Los_Angeles,airport,OurAirports,60
7063,Devils Lake Regional Airport,Devils Lake,United States,DVL,KDVL,48.11420059,-98.90879822,1456,-6,A,America/Chicago,airport,OurAirports,47
5745,Jamestown Regional Airport,Jamestown,United States,JMS,KJMS,46.92969894,-98.67819977,1500,-6,A,America/Chicago,airport,OurAirports,72
7081,Mammoth Yosemite Airport,Mammoth Lakes,United States,MMH,KMMH,37.62409973,-118.8379974,7135,-8,A,America/Los_Angeles,airport,OurAirports,3
3945,Lewiston Nez Perce County Airport,Lewiston,United States,LWS,KLWS,46.37450027,-117.0149994,1442,-8,A,America/Los_Angeles,airport,OurAirports,60
5765,Rhinelander Oneida County Airport,Rhinelander,United States,RHI,KRHI,45.63119888,-89.46749878,1624,-6,A,America/Chicago,airport,OurAirports,85
6837,Ford Airport,Iron Mountain,United States,IMT,KIMT,45.81840134,-88.11450195,1182,-6,A,America/Chicago,airport,OurAirports,56
3650,Range Regional Airport,Hibbing,United States,HIB,KHIB,47.38660049,-92.83899689,1354,-6,A,America/Chicago,airport,OurAirports,81
5760,Pocatello Regional Airport,Pocatello,United States,PIH,KPIH,42.90980148,-112.5960007,4452,-7,A,America/Denver,airport,OurAirports,81
3535,Falls International Airport,International Falls,United States,INL,KINL,48.56620026,-93.40309906,1185,-6,A,America/Chicago,airport,OurAirports,51
5757,Southwest Oregon Regional Airport,North Bend,United States,OTH,KOTH,43.417099,-124.2460022,17,-8,A,America/Los_Angeles,airport,OurAirports,17
