iata_code,type,name,lat,lon,elevation_ft,iso_region,municipality,icao_code,home_link,wikipedia_link
CUB,medium_airport,Jim Hamilton L.B. Owens Airport,33.97050095,-80.99520111,193,US-SC,Columbia,KCUB,http://www.columbiasouthcarolina.com/owens.html,http://en.wikipedia.org/wiki/Jim_Hamilton_%E2%80%93_L.B._Owens_Airport
CVO,medium_airport,Corvallis Municipal Airport,44.49720001,-123.2900009,250,US-OR,Corvallis,KCVO,http://www.corvallisoregon.gov/index.aspx?page=160,http://en.wikipedia.org/wiki/Corvallis_Municipal_Airport
CWA,medium_airport,Central Wisconsin Airport,44.77759933,-89.66680145,1277,US-WI,Mosinee,KCWA,,
CXO,medium_airport,Conroe-North Houston Regional Airport,30.351801,-95.414497,245,US-TX,Houston,KCXO,https://web.archive.org/web/20160301220928/http://www.lonestarairport.org:80/,http://en.wikipedia.org/wiki/Lone_Star_Executive_Airport
CYS,medium_airport,Cheyenne Regional Jerry Olson Field,41.15570068,-104.8119965,6159,US-WY,Cheyenne,KCYS,,http://en.wikipedia.org/wiki/Cheyenne_Regional_Airport
DAA,medium_airport,Davison Army Air Field,38.71500015,-77.18099976,73,US-VA,Fort Belvoir,KDAA,,http://en.wikipedia.org/wiki/Davison_Army_Airfield
DAG,medium_airport,Barstow Daggett Airport,34.85369873,-116.7870026,1930,US-CA,Daggett,KDAG,,http://en.wikipedia.org/wiki/Barstow-Daggett_Airport
DAN,medium_airport,Danville Regional Airport,36.57289886,-79.33609772,571,US-VA,Danville,KDAN,,
DDC,medium_airport,Dodge City Regional Airport,37.76340103,-99.96559906,2594,US-KS,Dodge City,KDDC,,http://en.wikipedia.org/wiki/Dodge_City_Regional_Airport
DEC,medium_airport,Decatur Airport,39.83459854,-88.86569977,682,US-IL,Decatur,KDEC,,http://en.wikipedia.org/wiki/Decatur_Airport
DET,medium_airport,Coleman A. Young Municipal Airport,42.40919876,-83.00990295,626,US-MI,Detroit,KDET,,http://en.wikipedia.org/wiki/Coleman_A._Young_International_Airport
DHN,medium_airport,Dothan Regional Airport,31.32130051,-85.44960022,401,US-AL,Dothan,KDHN,,http://en.wikipedia.org/wiki/Dothan_Regional_Airport
DHT,medium_airport,Dalhart Municipal Airport,36.02259827,-102.5469971,3991,US-TX,Dalhart,KDHT,,http://en.wikipedia.org/wiki/Dalhart_Municipal_Airport
DIK,medium_airport,Dickinson Theodore Roosevelt Regional Airport,46.79740143,-102.802002,2592,US-ND,Dickinson,KDIK,http://dickinsonairport.com/,http://en.wikipedia.org/wiki/Dickinson_Theodore_Roosevelt_Regional_Airport
DLS,medium_airport,Columbia Gorge Regional the Dalles Municipal Airport,45.61849976,-121.1669998,247,US-OR,The Dalles,KDLS,http://www.columbiagorgeairport.com/,http://en.wikipedia.org/wiki/Columbia_Gorge_Regional_Airport
DMA,medium_airport,Davis Monthan Air Force Base,32.16650009,-110.8830032,2704,US-AZ,Tucson,KDMA,,http://en.wikipedia.org/wiki/Davis-Monthan_Air_Force_Base
DMN,medium_airport,Deming Municipal Airport,32.26229858,-107.7210007,4314,US-NM,Deming,KDMN,http://www.cityofdeming.org/deming-community/municipal-airport,http://en.wikipedia.org/wiki/Deming_Municipal_Airport
DNL,medium_airport,Daniel Field,33.46649933,-82.03939819,423,US-GA,Augusta,KDNL,http://www.augustaga.gov/index.aspx?NID=486,http://en.wikipedia.org/wiki/Daniel_Field
DPA,medium_airport,Dupage Airport,41.90779877,-88.24859619,759,US-IL,Chicago/West Chicago,KDPA,http://www.dupageairport.com/,http://en.wikipedia.org/wiki/DuPage_Airport
DRA,medium_airport,Desert Rock Airport,36.6194,-116.032997,3314,US-NV,Mercury,KDRA,,http://en.wikipedia.org/wiki/Desert_Rock_Airport
DRI,medium_airport,Beauregard Regional Airport,30.83169937,-93.33989716,202,US-LA,De Ridder,KDRI,,http://en.wikipedia.org/wiki/Beauregard_Regional_Airport
DRT,medium_airport,Del Rio International Airport,29.37420082,-100.927002,1002,US-TX,Del Rio,KDRT,http://www.cityofdelrio.com/index.aspx?NID=412,http://en.wikipedia.org/wiki/Del_Rio_International_Airport
DUG,medium_airport,Bisbee Douglas International Airport,31.46899986,-109.6039963,4154,US-AZ,Douglas Bisbee,KDUG,http://www.azdot.gov/mpd/airport_development/airports/airports_list.asp?FAA=DUG,http://en.wikipedia.org/wiki/Bisbee-Douglas_International_Airport
DUJ,medium_airport,DuBois Regional Airport,41.17829895,-78.8986969,1817,US-PA,Dubois,KDUJ,,http://en.wikipedia.org/wiki/DuBois_Regional_Airport
EAT,medium_airport,Pangborn Memorial Airport,47.39889908,-120.2070007,1249,US-WA,Wenatchee,KEAT,http://www.pangbornairport.com/,http://en.wikipedia.org/wiki/Pangborn_Memorial_Airport
EAU,medium_airport,Chippewa Valley Regional Airport,44.86579895,-91.48429871,913,US-WI,Eau Claire,KEAU,,http://en.wikipedia.org/wiki/Chippewa_Valley_Regional_Airport
ECG,medium_airport,Elizabeth City Regional Airport & Coast Guard Air Station,36.26060104,-76.17459869,12,US-NC,Elizabeth City,KECG,http://www.ecgairport.com/,http://en.wikipedia.org/wiki/Elizabeth_City_Regional_Airport
ECP,medium_airport,Northwest Florida Beaches International Airport,30.357106,-85.795414,69,US-FL,Panama City Beach,KECP,http://iflybeaches.com,http://en.wikipedia.org/wiki/Northwest_Florida_Beaches_International_Airport
EED,medium_airport,Needles Airport,34.7663002,-114.6230011,983,US-CA,Needles,KEED,http://cms.sbcounty.gov/airports/Airports/Needles.aspx,http://en.wikipedia.org/wiki/Needles_Airport
EEN,medium_airport,Dillant Hopkins Airport,42.89839935,-72.27079773,488,US-NH,Keene,KEEN,,http://en.wikipedia.org/wiki/Dillant-Hopkins_Airport
EFD,medium_airport,Ellington Airport,29.6072998,-95.15879822,32,US-TX,Houston,KEFD,,http://en.wikipedia.org/wiki/Ellington_Airport_(Texas)
EGE,medium_airport,Eagle County Regional Airport,39.64260101,-106.9179993,6548,US-CO,Eagle,KEGE,http://www.eaglecounty.us/airport/,http://en.wikipedia.org/wiki/Eagle_County_Regional_Airport
EGI,medium_airport,Duke Field,30.65040016,-86.52290344,191,US-FL,Crestview,KEGI,http://www.919sow.afrc.af.mil/,http://en.wikipedia.org/wiki/Duke_Field
EKA,medium_airport,Murray Field,40.80339813,-124.112999,7,US-CA,Eureka,KEKA,,http://en.wikipedia.org/wiki/Murray_Field
EKN,medium_airport,Elkins-Randolph Co-Jennings Randolph Field,38.88940048,-79.85710144,1987,US-WV,Elkins,KEKN,http://www.elkinsairport.com/,
EKO,medium_airport,Elko Regional Airport,40.82490158,-115.7919998,5140,US-NV,Elko,KEKO,,http://en.wikipedia.org/wiki/Elko_Regional_Airport
ELD,medium_airport,South Arkansas Regional At Goodwin Field,33.22100067,-92.81330109,277,US-AR,El Dorado,KELD,,http://en.wikipedia.org/wiki/South_Arkansas_Regional_Airport_at_Goodwin_Field
ELM,medium_airport,Elmira Corning Regional Airport,42.15990067,-76.89160156,954,US-NY,Elmira/Corning,KELM,,http://en.wikipedia.org/wiki/Elmira-Corning_Regional_Airport
LYU,medium_airport,Ely Municipal Airport,47.82450104,-91.83070374,1456,US-MN,Ely,KELO,http://www.ely.mn.us/index.asp?Type=B_BASIC&SEC=%7B936B252D-C48B-42BD-B996-37F320A6CFF7%7D,http://en.wikipedia.org/wiki/Ely_Municipal_Airport
ELP,medium_airport,El Paso International Airport,31.80719948,-106.3779984,3959,US-TX,El Paso,KELP,,http://en.wikipedia.org/wiki/El_Paso_International_Airport
ELY,medium_airport,Ely Airport Yelland Field,39.29970169,-114.8420029,6259,US-NV,Ely,KELY,,http://en.wikipedia.org/wiki/Ely_Airport
ENV,medium_airport,Wendover Airport,40.71870041,-114.0309982,4237,US-UT,Wendover,KENV,,http://en.wikipedia.org/wiki/Wendover_Airport
ENW,medium_airport,Kenosha Regional Airport,42.59569931,-87.92780304,742,US-WI,Kenosha,KENW,http://www.kenosha.org/departments/airport/,http://en.wikipedia.org/wiki/Kenosha_Regional_Airport
ESF,medium_airport,Esler Regional Airport,31.39489937,-92.29579926,112,US-LA,Alexandria,KESF,http://www.alexandria-louisiana.com/esler-field-louisiana.htm,http://en.wikipedia.org/wiki/Esler_Airfield
EUG,medium_airport,Mahlon Sweet Field,44.12459946,-123.211998,374,US-OR,Eugene,KEUG,,http://en.wikipedia.org/wiki/Eugene_Airport
EVV,medium_airport,Evansville Regional Airport,38.03699875,-87.53240204,418,US-IN,Evansville,KEVV,,http://en.wikipedia.org/wiki/Evansville_Regional_Airport
EVW,medium_airport,Evanston-Uinta County Airport-Burns Field,41.27479935,-111.0350037,7143,US-WY,Evanston,KEVW,,
EWB,medium_airport,New Bedford Regional Airport,41.67610168,-70.95690155,80,US-MA,New Bedford,KEWB,,http://en.wikipedia.org/wiki/New_Bedford_Regional_Airport
EWN,medium_airport,Coastal Carolina Regional Airport,35.07300186,-77.04290009,18,US-NC,New Bern,KEWN,,http://en.wikipedia.org/wiki/Craven_County_Regional_Airport
EYW,medium_airport,Key West International Airport,24.55610085,-81.75959778,3,US-FL,Key West,KEYW,,http://en.wikipedia.org/wiki/Key_West_International_Airport
FAF,medium_airport,Felker Army Air Field,37.13249969,-76.6088028,12,US-VA,Fort Eustis,KFAF,,
FAR,medium_airport,Hector International Airport,46.92070007,-96.81580353,902,US-ND,Fargo,KFAR,http://www.fargoairport.com/,http://en.wikipedia.org/wiki/Hector_International_Airport
FAT,medium_airport,Fresno Yosemite International Airport,36.77619934,-119.7180023,336,US-CA,Fresno,KFAT,,http://en.wikipedia.org/wiki/Fresno_Yosemite_International_Airport
FAY,medium_airport,Fayetteville Regional Grannis Field,34.99119949,-78.88030243,189,US-NC,Fayetteville,KFAY,,http://en.wikipedia.org/wiki/Fayetteville_Regional_Airport
FBG,medium_airport,Simmons Army Air Field,35.13180161,-78.93669891,244,US-NC,Fort Bragg,KFBG,,http://en.wikipedia.org/wiki/Simmons_Army_Airfield
FCS,medium_airport,Butts AAF (Fort Carson) Air Field,38.67839813,-104.7570038,5838,US-CO,Fort Carson,KFCS,,
FDY,medium_airport,Findlay Airport,41.01350021,-83.66870117,813,US-OH,Findlay,KFDY,http://www.ci.findlay.oh.us/?id=56,http://en.wikipedia.org/wiki/Findlay_Airport
FHU,medium_airport,Sierra Vista Municipal Libby Army Air Field,31.58849907,-110.3440018,4719,US-AZ,Fort Huachuca Sierra Vista,KFHU,,http://en.wikipedia.org/wiki/Sierra_Vista_Municipal_Airport
FKL,medium_airport,Venango Regional Airport,41.37789917,-79.86039734,1540,US-PA,Franklin,KFKL,,http://en.wikipedia.org/wiki/Venango_Regional_Airport
FLG,medium_airport,Flagstaff Pulliam Airport,35.13850021,-111.6709976,7014,US-AZ,Flagstaff,KFLG,,http://en.wikipedia.org/wiki/Flagstaff_Pulliam_Airport
FLO,medium_airport,Florence Regional Airport,34.1853981,-79.72389984,146,US-SC,Florence,KFLO,,http://en.wikipedia.org/wiki/Florence_Regional_Airport
FME,medium_airport,Tipton Airport,39.08539963,-76.75939941,150,US-MD,Fort Meade(Odenton),KFME,http://tiptonairport.org/,http://en.wikipedia.org/wiki/Tipton_Airport
FMN,medium_airport,Four Corners Regional Airport,36.74119949,-108.2300034,5506,US-NM,Farmington,KFMN,,http://en.wikipedia.org/wiki/Four_Corners_Regional_Airport
FMY,medium_airport,Page Field,26.58659935,-81.86329651,17,US-FL,Fort Myers,KFMY,http://www.flylcpa.com/aboutfmy,http://en.wikipedia.org/wiki/Page_Field
FNT,medium_airport,Bishop International Airport,42.9654007,-83.74359894,782,US-MI,Flint,KFNT,,http://en.wikipedia.org/wiki/Bishop_International_Airport
FOD,medium_airport,Fort Dodge Regional Airport,42.55149841,-94.19259644,1156,US-IA,Fort Dodge,KFOD,,http://en.wikipedia.org/wiki/Fort_Dodge_Regional_Airport
FOE,medium_airport,Topeka Regional Airport - Forbes Field,38.95090103,-95.66359711,1078,US-KS,Topeka,KFOE,,http://en.wikipedia.org/wiki/Forbes_Field_(Kansas)
FPR,medium_airport,St Lucie County International Airport,27.49510002,-80.36830139,24,US-FL,Fort Pierce,KFPR,,http://en.wikipedia.org/wiki/St._Lucie_County_International_Airport
FRG,medium_airport,Republic Airport,40.72880173,-73.41339874,82,US-NY,Farmingdale,KFRG,http://www.republicairport.net/,http://en.wikipedia.org/wiki/Republic_Airport
FRI,medium_airport,Marshall Army Air Field,39.05530167,-96.76450348,1065,US-KS,Fort Riley(Junction City),KFRI,,http://en.wikipedia.org/wiki/Marshall_Army_Airfield
FSD,medium_airport,Joe Foss Field Airport,43.58200073,-96.74189758,1429,US-SD,Sioux Falls,KFSD,http://www.sfairport.com/,http://en.wikipedia.org/wiki/Sioux_Falls_Regional_Airport
FSI,medium_airport,Henry Post Army Air Field (Fort Sill),34.64979935,-98.40219879,1189,US-OK,Fort Sill,KFSI,http://sill-www.army.mil/History/Airfield/henrypost.htm,http://en.wikipedia.org/wiki/Henry_Post_Army_Airfield
FST,medium_airport,Fort Stockton Pecos County Airport,30.91570091,-102.9160004,3011,US-TX,Fort Stockton,KFST,,http://en.wikipedia.org/wiki/Fort_Stockton%E2%80%93Pecos_County_Airport
FTK,medium_airport,Godman Army Air Field,37.90710068,-85.9720993,756,US-KY,Fort Knox,KFTK,,http://en.wikipedia.org/wiki/Godman_Army_Airfield
FTY,medium_airport,Fulton County Airport Brown Field,33.77909851,-84.52140045,841,US-GA,Atlanta,KFTY,http://www.fultoncountyga.gov/component/content/article/223-general-services/2098-fulton-county-airport-brown-field,http://en.wikipedia.org/wiki/Fulton_County_Airport_(Georgia)
FXE,medium_airport,Fort Lauderdale Executive Airport,26.19729996,-80.17070007,13,US-FL,Fort Lauderdale,KFXE,http://www.fortlauderdale.gov/fxE/index.htm,http://en.wikipedia.org/wiki/Fort_Lauderdale_Executive_Airport
FYV,medium_airport,Drake Field,36.00510025,-94.17009735,1251,US-AR,Fayetteville,KFYV,,http://en.wikipedia.org/wiki/Drake_Field
GCC,medium_airport,Gillette Campbell County Airport,44.34889984,-105.5390015,4365,US-WY,Gillette,KGCC,http://www.iflygillette.com/,http://en.wikipedia.org/wiki/Gillette%E2%80%93Campbell_County_Airport
GCK,medium_airport,Garden City Regional Airport,37.92750168,-100.723999,2891,US-KS,Garden City,KGCK,,http://en.wikipedia.org/wiki/Garden_City_Regional_Airport
GCN,medium_airport,Grand Canyon National Park Airport,35.95240021,-112.1470032,6609,US-AZ,Grand Canyon,KGCN,http://www.azdot.gov/aviation/airports/airports_list.asp?FAA=GCN,http://en.wikipedia.org/wiki/Grand_Canyon_National_Park_Airport
GDV,medium_airport,Dawson Community Airport,47.13869858,-104.8069992,2458,US-MT,Glendive,KGDV,,
GFK,medium_airport,Grand Forks International Airport,47.949299,-97.176102,845,US-ND,Grand Forks,KGFK,http://www.gfkairport.com/,http://en.wikipedia.org/wiki/Grand_Forks_International_Airport
GFL,medium_airport,Floyd Bennett Memorial Airport,43.34120178,-73.61029816,328,US-NY,Glens Falls,KGFL,http://www.warrencountydpw.com/airport_07/,http://en.wikipedia.org/wiki/Floyd_Bennett_Memorial_Airport
GGG,medium_airport,East Texas Regional Airport,32.38399887,-94.71150208,365,US-TX,Longview,KGGG,,http://en.wikipedia.org/wiki/East_Texas_Regional_Airport
GGW,medium_airport,Wokal Field Glasgow International Airport,48.212502,-106.614998,2296,US-MT,Glasgow,KGGW,http://www.glasgowmtairport.com/,http://en.wikipedia.org/wiki/Glasgow_Airport_(US)
GJT,medium_airport,Grand Junction Regional Airport,39.12239838,-108.5270004,4858,US-CO,Grand Junction,KGJT,http://www.gjairport.com/,http://en.wikipedia.org/wiki/Grand_Junction_Regional_Airport
GLD,medium_airport,Renner Field-Goodland Municipal Airport,39.37060165,-101.6989975,3656,US-KS,Goodland,KGLD,,http://en.wikipedia.org/wiki/Goodland_Municipal_Airport
GLH,medium_airport,Mid Delta Regional Airport,33.48289871,-90.98560333,131,US-MS,Greenville,KGLH,,
GLS,medium_airport,Scholes International At Galveston Airport,29.26530075,-94.86039734,6,US-TX,Galveston,KGLS,,
GMU,medium_airport,Greenville Downtown Airport,34.84790039,-82.34999847,1048,US-SC,Greenville,KGMU,http://www.greenvilledowntownairport.com/,http://en.wikipedia.org/wiki/Greenville_Downtown_Airport
GNV,medium_airport,Gainesville Regional Airport,29.69009972,-82.27179718,152,US-FL,Gainesville,KGNV,,http://en.wikipedia.org/wiki/Gainesville_Regional_Airport
GON,medium_airport,Groton New London Airport,41.33010101,-72.04509735,9,US-CT,Groton (New London),KGON,,http://en.wikipedia.org/wiki/Groton-New_London_Airport
FCA,medium_airport,Glacier Park International Airport,48.3105011,-114.2559967,2977,US-MT,Kalispell,KGPI,http://www.iflyglacier.com/,http://en.wikipedia.org/wiki/Glacier_Park_International_Airport
GRF,medium_airport,Gray Army Air Field,47.07920074,-122.5810013,300,US-WA,Fort Lewis/Tacoma,KGRF,,http://en.wikipedia.org/wiki/Gray_Army_Airfield
GRI,medium_airport,Central Nebraska Regional Airport,40.96749878,-98.30960083,1847,US-NE,Grand Island,KGRI,,http://en.wikipedia.org/wiki/Central_Nebraska_Regional_Airport
GRK,medium_airport,Robert Gray  Army Air Field Airport,31.06719971,-97.8289032,1015,US-TX,Fort Hood/Killeen,KGRK,,http://en.wikipedia.org/wiki/Killeen-Fort_Hood_Regional_Airport
GRR,medium_airport,Gerald R. Ford International Airport,42.88079834,-85.52279663,794,US-MI,Grand Rapids,KGRR,,http://en.wikipedia.org/wiki/Gerald_R._Ford_International_Airport
GTF,medium_airport,Great Falls International Airport,47.48199844,-111.3710022,3680,US-MT,Great Falls,KGTF,,http://en.wikipedia.org/wiki/Great_Falls_International_Airport
GTR,medium_airport,Golden Triangle Regional Airport,33.45029831,-88.59140015,264,US-MS,Columbus/W Point/Starkville,KGTR,,
GUP,medium_airport,Gallup Municipal Airport,35.51110077,-108.7890015,6472,US-NM,Gallup,KGUP,,http://en.wikipedia.org/wiki/Gallup_Municipal_Airport
GUY,medium_airport,Guymon Municipal Airport,36.68510056,-101.5080032,3123,US-OK,Guymon,KGUY,http://www.guymonok.org/index.aspx?NID=179,http://en.wikipedia.org/wiki/Guymon_Municipal_Airport
GWO,medium_airport,Greenwoodâ€“Leflore Airport,33.49430084,-90.08470154,162,US-MS,Greenwood,KGWO,http://greenwoodms.com/index.aspx?nid=113,http://en.wikipedia.org/wiki/Greenwood%E2%80%93Leflore_Airport
GYY,medium_airport,Gary Chicago International Airport,41.61629868,-87.41280365,591,US-IN,Gary,KGYY,,http://en.wikipedia.org/wiki/Gary/Chicago_International_Airport
HBG,medium_airport,Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,151,US-MS,Hattiesburg,KHBG,,https://en.wikipedia.org/wiki/Hattiesburg_Bobby_L._Chain_Municipal_Airport
HBR,medium_airport,Hobart Regional Airport,34.991317,-99.051313,1563,US-OK,Hobart,KHBR,,https://en.wikipedia.org/wiki/Hobart_Regional_Airport
HFD,medium_airport,Hartford Brainard Airport,41.73669815,-72.6493988,18,US-CT,Hartford,KHFD,,http://en.wikipedia.org/wiki/Hartford-Brainard_Airport
HGR,medium_airport,Hagerstown Regional Richard A Henson Field,39.707901,-77.72949982,703,US-MD,Hagerstown,KHGR,,http://en.wikipedia.org/wiki/Hagerstown_Regional_Airport
HHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66,US-CA,Hawthorne,KHHR,,http://en.wikipedia.org/wiki/Hawthorne_Municipal_Airport_(California)
HIF,medium_airport,Hill Air Force Base,41.12403,-111.973086,4789,US-UT,Ogden,KHIF,http://www.hill.af.mil/,https://en.wikipedia.org/wiki/Hill_Air_Force_Base
HIO,medium_airport,Portland Hillsboro Airport,45.540401,-122.949997,208,US-OR,Portland,KHIO,http://www.flypdx.com/Airports/Hillsboro/,https://en.wikipedia.org/wiki/Hillsboro_Airport
HKY,medium_airport,Hickory Regional Airport,35.74110031,-81.38950348,1190,US-NC,Hickory,KHKY,,http://en.wikipedia.org/wiki/Hickory_Regional_Airport
HLG,medium_airport,Wheeling Ohio County Airport,40.17499924,-80.64630127,1195,US-WV,Wheeling,KHLG,,http://en.wikipedia.org/wiki/Wheeling_Ohio_County_Airport
HLN,medium_airport,Helena Regional Airport,46.60680008,-111.9830017,3877,US-MT,Helena,KHLN,,http://en.wikipedia.org/wiki/Helena_Regional_Airport
HLR,medium_airport,Hood Army Air Field,31.13870049,-97.71450043,924,US-TX,Fort Hood(Killeen),KHLR,,http://en.wikipedia.org/wiki/Hood_Army_Airfield
HOB,medium_airport,Lea County Regional Airport,32.6875,-103.2170029,3661,US-NM,Hobbs,KHOB,,http://en.wikipedia.org/wiki/Lea_County_Regional_Airport
HON,medium_airport,Huron Regional Airport,44.3852005,-98.22850037,1289,US-SD,Huron,KHON,,http://en.wikipedia.org/wiki/Huron_Regional_Airport
HOP,medium_airport,Campbell AAF (Fort Campbell) Air Field,36.66859818,-87.49620056,573,US-KY,Fort Campbell/Hopkinsville,KHOP,,http://en.wikipedia.org/wiki/Campbell_Army_Airfield
HOT,medium_airport,Memorial Field,34.47800064,-93.09619904,540,US-AR,Hot Springs,KHOT,,http://en.wikipedia.org/wiki/Hot_Springs_Memorial_Field_Airport
HPN,medium_airport,Westchester County Airport,41.06700134,-73.70760345,439,US-NY,White Plains,KHPN,,http://en.wikipedia.org/wiki/Westchester_County_Airport
HQM,medium_airport,Bowerman Airport,46.97119904,-123.9369965,18,US-WA,Hoquiam,KHQM,http://www.portofgraysharbor.com/airport/airport.php,http://en.wikipedia.org/wiki/Bowerman_Airport
HRL,medium_airport,Valley International Airport,26.22850037,-97.65440369,36,US-TX,Harlingen,KHRL,,http://en.wikipedia.org/wiki/Valley_International_Airport
HRO,medium_airport,Boone County Airport,36.26150131,-93.15470123,1365,US-AR,Harrison,KHRO,,http://en.wikipedia.org/wiki/Boone_County_Airport
HST,medium_airport,Homestead ARB Airport,25.48859978,-80.38359833,5,US-FL,Homestead,KHST,http://www.homestead.afrc.af.mil/,http://en.wikipedia.org/wiki/Homestead_Air_Reserve_Base
HUA,medium_airport,Redstone Army Air Field,34.67869949,-86.68479919,684,US-AL,Redstone Arsnl Huntsville,KHUA,,http://en.wikipedia.org/wiki/Redstone_Army_Airfield
HUF,medium_airport,Terre Haute International Hulman Field,39.45149994,-87.30760193,589,US-IN,Terre Haute,KHUF,,http://en.wikipedia.org/wiki/Terre_Haute_International_Airport
HUL,medium_airport,Houlton International Airport,46.12310028,-67.792099,489,US-ME,Houlton,KHUL,,http://en.wikipedia.org/wiki/Houlton_International_Airport
HUT,medium_airport,Hutchinson Municipal Airport,38.06549835,-97.86060333,1543,US-KS,Hutchinson,KHUT,http://www.hutchgov.com/department/?fDD=20-0,http://en.wikipedia.org/wiki/Hutchinson_Municipal_Airport_(Kansas)
HVN,medium_airport,Tweed New Haven Airport,41.26369858,-72.88680267,12,US-CT,New Haven,KHVN,,http://en.wikipedia.org/wiki/Tweed_New_Haven_Regional_Airport
HVR,medium_airport,Havre City County Airport,48.54299927,-109.762001,2591,US-MT,Havre,KHVR,,
HYA,medium_airport,Barnstable Municipal Boardman Polando Field,41.66930008,-70.28040314,54,US-MA,Hyannis,KHYA,,http://en.wikipedia.org/wiki/Barnstable_Municipal_Airport
HYR,medium_airport,Sawyer County Airport,46.02519989,-91.44429779,1216,US-WI,Hayward,KHYR,http://sawyercountygov.org/Departments/Airport/tabid/93/Default.aspx,http://en.wikipedia.org/wiki/Sawyer_County_Airport
HYS,medium_airport,Hays Regional Airport,38.84220123,-99.27320099,1999,US-KS,Hays,KHYS,,http://en.wikipedia.org/wiki/Hays_Regional_Airport
IAB,medium_airport,Mc Connell Air Force Base,37.62189865,-97.26820374,1371,US-KS,Wichita,KIAB,http://public.mcconnell.amc.af.mil/,http://en.wikipedia.org/wiki/McConnell_Air_Force_Base
IAG,medium_airport,Niagara Falls International Airport,43.1072998,-78.94619751,589,US-NY,Niagara Falls,KIAG,,http://en.wikipedia.org/wiki/Niagara_Falls_International_Airport
IDA,medium_airport,Idaho Falls Regional Airport,43.514599,-112.070999,4744,US-ID,Idaho Falls,KIDA,,http://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport
IKK,medium_airport,Greater Kankakee Airport,41.07139969,-87.84629822,630,US-IL,Kankakee,KIKK,http://kvaa.com/,http://en.wikipedia.org/wiki/Greater_Kankakee_Airport
ILG,medium_airport,New Castle Airport,39.67869949,-75.60649872,80,US-DE,Wilmington,KILG,,http://en.wikipedia.org/wiki/New_Castle_Airport
ILM,medium_airport,Wilmington International Airport,34.27059937,-77.90260315,32,US-NC,Wilmington,KILM,,http://en.wikipedia.org/wiki/Wilmington_International_Airport
ILN,medium_airport,Wilmington Airpark,39.42789841,-83.792099,1077,US-OH,Wilmington,KILN,http://www.wilmingtonairpark.com/,http://en.wikipedia.org/wiki/Airborne_Airpark
INK,medium_airport,Winkler County Airport,31.77960014,-103.2009964,2822,US-TX,Wink,KINK,http://www.co.winkler.tx.us/default.aspx?Winkler_County/County.Airport,http://en.wikipedia.org/wiki/Winkler_County_Airport
INL,medium_airport,Falls International Airport,48.56620026,-93.40309906,1185,US-MN,International Falls,KINL,,http://en.wikipedia.org/wiki/Falls_International_Airport
INT,medium_airport,Smith Reynolds Airport,36.13370132,-80.22200012,969,US-NC,Winston Salem,KINT,,http://en.wikipedia.org/wiki/Smith_Reynolds_Airport
INW,medium_airport,Winslow Lindbergh Regional Airport,35.02190018,-110.7229996,4941,US-AZ,Winslow,KINW,,http://en.wikipedia.org/wiki/Winslow-Lindbergh_Regional_Airport
IPL,medium_airport,Imperial County Airport,32.83420181,-115.5790024,-54,US-CA,Imperial,KIPL,,http://en.wikipedia.org/wiki/Imperial_County_Airport
IPT,medium_airport,Williamsport Regional Airport,41.2417984,-76.9210968,529,US-PA,Williamsport,KIPT,,http://en.wikipedia.org/wiki/Williamsport_Regional_Airport
IRK,medium_airport,Kirksville Regional Airport,40.09349823,-92.54489899,966,US-MO,Kirksville,KIRK,,http://en.wikipedia.org/wiki/Kirksville_Regional_Airport
ISM,medium_airport,Kissimmee Gateway Airport,28.28980064,-81.43710327,82,US-FL,Orlando,KISM,http://www.kissimmee.org/index.aspx?page=111,http://en.wikipedia.org/wiki/Kissimmee_Gateway_Airport
ISN,medium_airport,Sloulin Field International Airport,48.17789841,-103.6419983,1982,US-ND,Williston,KISN,,
ISO,medium_airport,Kinston Regional Jetport At Stallings Field,35.33140183,-77.6088028,93,US-NC,Kinston,KISO,http://www.jetkinston.com/,http://en.wikipedia.org/wiki/Kinston_Regional_Jetport
ISP,medium_airport,Long Island Mac Arthur Airport,40.79520035,-73.10019684,99,US-NY,Islip,KISP,,http://en.wikipedia.org/wiki/Long_Island_MacArthur_Airport
ITH,medium_airport,Ithaca Tompkins Regional Airport,42.49100113,-76.45839691,1099,US-NY,Ithaca,KITH,,http://en.wikipedia.org/wiki/Ithaca_Tompkins_Regional_Airport
AZA,medium_airport,Phoenix-Mesa-Gateway Airport,33.30780029,-111.6549988,1382,US-AZ,Phoenix,KIWA,http://www.flywga.org/,http://en.wikipedia.org/wiki/Williams_Gateway_Airport
JAC,medium_airport,Jackson Hole Airport,43.6072998,-110.737999,6451,US-WY,Jackson,KJAC,,http://en.wikipedia.org/wiki/Jackson_Hole_Airport
JBR,medium_airport,Jonesboro Municipal Airport,35.83169937,-90.64640045,262,US-AR,Jonesboro,KJBR,,http://en.wikipedia.org/wiki/Jonesboro_Municipal_Airport
JCT,medium_airport,Kimble County Airport,30.51129913,-99.7634964,1749,US-TX,Junction,KJCT,,
